|6.6.6
echon_3.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   402.67785234899327     
         150
T(K)    
   275.00000000000000     
   13.693467336683417     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3470.177       7.574246       4.303487       4023209.      0.3143428E-04
  3471.470       7.579265       4.304724       4024058.      0.3133566E-04
  3472.760       7.584272       4.305958       4024908.      0.3123774E-04
  3476.072       7.598306       4.310138       4028393.      0.3113340E-04
  3477.354       7.603262       4.311366       4029244.      0.3103756E-04
  3478.632       7.608207       4.312592       4030097.      0.3094239E-04
  3479.908       7.613139       4.313815       4030950.      0.3084787E-04
  3481.182       7.618058       4.315036       4031804.      0.3075400E-04
  3482.452       7.622966       4.316255       4032660.      0.3066077E-04
  3483.720       7.627861       4.317471       4033516.      0.3056817E-04
  3484.986       7.632744       4.318685       4034373.      0.3047620E-04
  3486.249       7.637616       4.319897       4035231.      0.3038485E-04
  3489.034       7.649168       4.323438       4038137.      0.3029888E-04
  3490.289       7.653997       4.324644       4038996.      0.3020925E-04
  3491.542       7.658815       4.325848       4039856.      0.3012021E-04
  3492.793       7.663621       4.327049       4040717.      0.3003175E-04
  3494.040       7.668416       4.328248       4041578.      0.2994388E-04
  3495.286       7.673199       4.329444       4042440.      0.2985657E-04
  3496.529       7.677971       4.330638       4043303.      0.2976984E-04
  3497.769       7.682732       4.331830       4044167.      0.2968367E-04
  3499.007       7.687482       4.333020       4045031.      0.2959805E-04
  3501.434       7.697304       4.336055       4047536.      0.2952376E-04
  3502.666       7.702017       4.337239       4048401.      0.2943959E-04
  3503.895       7.706719       4.338421       4049266.      0.2935596E-04
  3505.121       7.711410       4.339601       4050132.      0.2927285E-04
  3506.346       7.716090       4.340779       4050999.      0.2919027E-04
  3507.568       7.720760       4.341954       4051866.      0.2910820E-04
  3508.788       7.725420       4.343128       4052733.      0.2902664E-04
  3510.005       7.730069       4.344299       4053602.      0.2894559E-04
  3511.220       7.734707       4.345468       4054470.      0.2886504E-04
  3513.399       7.743382       4.348236       4056711.      0.2880030E-04
  3514.608       7.747987       4.349400       4057580.      0.2872101E-04
  3515.815       7.752583       4.350562       4058449.      0.2864220E-04
  3517.020       7.757168       4.351722       4059319.      0.2856386E-04
  3518.223       7.761743       4.352879       4060189.      0.2848600E-04
  3519.423       7.766309       4.354035       4061059.      0.2840861E-04
  3520.621       7.770864       4.355188       4061930.      0.2833168E-04
  3521.817       7.775410       4.356340       4062802.      0.2825521E-04
  3523.816       7.783199       4.358823       4064834.      0.2819533E-04
  3525.007       7.787714       4.359969       4065706.      0.2811997E-04
  3526.195       7.792221       4.361114       4066577.      0.2804505E-04
  3527.382       7.796717       4.362256       4067449.      0.2797057E-04
  3528.566       7.801204       4.363397       4068322.      0.2789652E-04
  3529.748       7.805682       4.364535       4069194.      0.2782290E-04
  3530.928       7.810150       4.365672       4070067.      0.2774971E-04
  3532.106       7.814609       4.366806       4070940.      0.2767694E-04
  3533.282       7.819058       4.367939       4071814.      0.2760459E-04
  3535.096       7.825931       4.370080       4073628.      0.2754909E-04
  3536.267       7.830354       4.371208       4074501.      0.2747771E-04
  3537.436       7.834767       4.372334       4075375.      0.2740674E-04
  3538.603       7.839172       4.373458       4076249.      0.2733617E-04
  3539.768       7.843567       4.374580       4077123.      0.2726599E-04
  3540.931       7.847954       4.375700       4077997.      0.2719621E-04
  3542.092       7.852332       4.376819       4078871.      0.2712681E-04
  3543.251       7.856701       4.377935       4079745.      0.2705781E-04
  3544.408       7.861061       4.379050       4080620.      0.2698918E-04
  3546.163       7.867605       4.381258       4082396.      0.2693993E-04
  3547.316       7.871941       4.382368       4083270.      0.2687218E-04
  3548.466       7.876268       4.383476       4084145.      0.2680479E-04
  3549.615       7.880586       4.384583       4085019.      0.2673778E-04
  3550.762       7.884896       4.385688       4085894.      0.2667113E-04
  3551.907       7.889198       4.386790       4086768.      0.2660484E-04
  3553.050       7.893491       4.387891       4087643.      0.2653890E-04
  3554.191       7.897775       4.388991       4088518.      0.2647332E-04
  3555.330       7.902052       4.390088       4089393.      0.2640810E-04
  3556.862       7.907845       4.391747       4090802.      0.2634677E-04
  3557.997       7.912102       4.392841       4091677.      0.2628231E-04
  3559.130       7.916350       4.393933       4092551.      0.2621820E-04
  3560.262       7.920590       4.395023       4093426.      0.2615443E-04
  3561.391       7.924822       4.396111       4094301.      0.2609099E-04
  3562.519       7.929046       4.397198       4095176.      0.2602788E-04
  3563.645       7.933262       4.398283       4096050.      0.2596511E-04
  3564.769       7.937470       4.399366       4096925.      0.2590266E-04
  3565.892       7.941671       4.400447       4097799.      0.2584053E-04
  3567.601       7.947812       4.402708       4099630.      0.2580952E-04
  3568.719       7.951987       4.403785       4100504.      0.2574813E-04
  3311.590       6.252270       3.014961       3905336.      0.4108624E-04
  3313.210       7.041707       4.111508       3905939.      0.4089007E-04
  3314.825       7.048211       4.113001       3906550.      0.4069604E-04
  3316.435       7.054687       4.114489       3907169.      0.4050421E-04
  3318.040       7.061138       4.115974       3907795.      0.4031453E-04
  3319.639       7.067563       4.117453       3908429.      0.4012696E-04
  3330.770       7.078091       4.138364       3922707.      0.4047826E-04
  3332.369       7.084554       4.139837       3923335.      0.4028940E-04
  3332.929       7.070746       4.141929       3922752.      0.4039538E-04
  3334.517       7.077161       4.143393       3923394.      0.4020838E-04
  3347.918       7.089055       4.169249       3940791.      0.4067661E-04
  3348.888       7.088275       4.171106       3940694.      0.4059064E-04
  3350.473       7.094713       4.172560       3941333.      0.4040296E-04
  3352.053       7.101126       4.174010       3941978.      0.4021728E-04
  3355.255       7.108384       4.178827       3944905.      0.4011844E-04
  3356.826       7.114763       4.180268       3945560.      0.3993585E-04
  3358.392       7.121118       4.181706       3946221.      0.3975518E-04
  3362.140       7.128709       4.187671       3949939.      0.3968809E-04
  3364.614       7.135569       4.191002       3951880.      0.3955602E-04
  3366.170       7.141888       4.192432       3952559.      0.3937987E-04
  3367.720       7.148176       4.193854       3953239.      0.3920505E-04
  3369.404       7.155215       4.195571       3954135.      0.3903331E-04
  3371.057       7.162080       4.197228       3955000.      0.3886361E-04
  3372.804       7.169459       4.199096       3956024.      0.3869720E-04
  3374.333       7.175640       4.200502       3956726.      0.3852986E-04
  3375.858       7.181799       4.201903       3957432.      0.3836417E-04
  3377.378       7.187937       4.203301       3958143.      0.3820010E-04
  3378.993       7.194618       4.204920       3959037.      0.3804163E-04
  3380.504       7.200710       4.206310       3959757.      0.3788082E-04
  3382.010       7.206782       4.207696       3960482.      0.3772155E-04
  3383.512       7.212833       4.209079       3961211.      0.3756381E-04
  3385.009       7.218863       4.210458       3961944.      0.3740756E-04
  3387.129       7.228183       4.213193       3963670.      0.3726655E-04
  3388.616       7.234151       4.214563       3964413.      0.3711389E-04
  3390.099       7.240099       4.215928       3965160.      0.3696265E-04
  3391.578       7.246028       4.217291       3965911.      0.3681279E-04
  3395.544       7.263322       4.221603       3969436.      0.3658230E-04
  3397.009       7.269190       4.222959       3970194.      0.3643635E-04
  3398.470       7.275039       4.224312       3970956.      0.3629171E-04
  3399.928       7.280870       4.225661       3971722.      0.3614837E-04
  3401.381       7.286682       4.227008       3972490.      0.3600630E-04
  3402.831       7.292475       4.228351       3973262.      0.3586549E-04
  3404.276       7.298250       4.229690       3974038.      0.3572593E-04
  3405.718       7.304008       4.231027       3974816.      0.3558758E-04
  3407.155       7.309747       4.232360       3975598.      0.3545044E-04
  3408.589       7.315469       4.233691       3976382.      0.3531448E-04
  3418.546       7.360174       4.245554       3986967.      0.3494877E-04
  3419.956       7.365776       4.246878       3987759.      0.3481902E-04
  3421.361       7.371361       4.248199       3988552.      0.3469035E-04
  3422.764       7.376929       4.249517       3989349.      0.3456277E-04
  3424.162       7.382480       4.250832       3990147.      0.3443624E-04
  3425.557       7.388015       4.252144       3990949.      0.3431076E-04
  3426.949       7.393534       4.253453       3991752.      0.3418631E-04
  3428.337       7.399037       4.254759       3992558.      0.3406288E-04
  3429.722       7.404523       4.256063       3993366.      0.3394046E-04
  3436.525       7.434825       4.264396       4000649.      0.3370790E-04
  3437.893       7.440220       4.265692       4001462.      0.3358979E-04
  3439.257       7.445601       4.266986       4002277.      0.3347262E-04
  3440.618       7.450966       4.268277       4003093.      0.3335637E-04
  3441.975       7.456316       4.269565       4003912.      0.3324103E-04
  3443.330       7.461651       4.270850       4004732.      0.3312660E-04
  3444.681       7.466971       4.272132       4005555.      0.3301306E-04
  3450.163       7.491103       4.279682       4011735.      0.3287550E-04
  3451.500       7.496337       4.280956       4012561.      0.3276549E-04
  3452.834       7.501557       4.282226       4013388.      0.3265631E-04
  3454.166       7.506763       4.283494       4014217.      0.3254796E-04
  3455.494       7.511954       4.284760       4015048.      0.3244042E-04
  3456.819       7.517132       4.286022       4015880.      0.3233369E-04
  3460.837       7.534534       4.290987       4020080.      0.3219516E-04
  3462.152       7.539653       4.292244       4020915.      0.3209105E-04
  3463.463       7.544759       4.293498       4021751.      0.3198771E-04
  3464.772       7.549852       4.294749       4022588.      0.3188511E-04
  3466.078       7.554931       4.295998       4023427.      0.3178326E-04
  3467.380       7.559997       4.297244       4024267.      0.3168214E-04
  3468.680       7.565049       4.298487       4025108.      0.3158175E-04
  3469.978       7.570089       4.299728       4025951.      0.3148207E-04
  3471.272       7.575116       4.300967       4026795.      0.3138310E-04
  3474.587       7.589203       4.305151       4030277.      0.3127695E-04
  3475.873       7.594180       4.306384       4031122.      0.3118010E-04
  3477.155       7.599144       4.307614       4031969.      0.3108393E-04
  3478.435       7.604095       4.308841       4032817.      0.3098843E-04
  3479.713       7.609035       4.310066       4033665.      0.3089358E-04
  3480.987       7.613961       4.311289       4034515.      0.3079939E-04
  3482.259       7.618876       4.312509       4035366.      0.3070584E-04
  3483.529       7.623779       4.313727       4036218.      0.3061293E-04
  3484.795       7.628669       4.314942       4037070.      0.3052065E-04
  3487.584       7.640265       4.318488       4039974.      0.3043325E-04
  3488.843       7.645113       4.319698       4040828.      0.3034271E-04
  3490.099       7.649949       4.320905       4041682.      0.3025278E-04
  3491.353       7.654773       4.322110       4042538.      0.3016344E-04
  3492.605       7.659586       4.323312       4043394.      0.3007470E-04
  3493.854       7.664388       4.324513       4044252.      0.2998653E-04
  3495.101       7.669178       4.325711       4045109.      0.2989895E-04
  3496.345       7.673957       4.326907       4045968.      0.2981193E-04
  3497.586       7.678724       4.328100       4046827.      0.2972548E-04
  3500.016       7.688582       4.331138       4049331.      0.2965001E-04
  3501.251       7.693312       4.332326       4050191.      0.2956504E-04
  3502.484       7.698032       4.333512       4051052.      0.2948060E-04
  3503.714       7.702740       4.334695       4051914.      0.2939670E-04
  3504.942       7.707438       4.335877       4052776.      0.2931333E-04
  3506.167       7.712125       4.337056       4053638.      0.2923049E-04
  3507.390       7.716801       4.338233       4054502.      0.2914816E-04
  3508.611       7.721467       4.339408       4055365.      0.2906635E-04
  3509.830       7.726122       4.340580       4056230.      0.2898505E-04
  3512.011       7.734828       4.343351       4058469.      0.2891932E-04
  3513.224       7.739450       4.344519       4059333.      0.2883930E-04
  3514.434       7.744062       4.345684       4060199.      0.2875976E-04
  3515.642       7.748663       4.346847       4061065.      0.2868071E-04
  3516.848       7.753254       4.348008       4061931.      0.2860213E-04
  3518.052       7.757836       4.349167       4062798.      0.2852404E-04
  3519.253       7.762407       4.350324       4063665.      0.2844641E-04
  3520.452       7.766968       4.351479       4064532.      0.2836925E-04
  3522.453       7.774785       4.353964       4066563.      0.2830852E-04
  3523.647       7.779316       4.355114       4067431.      0.2823248E-04
  3524.839       7.783838       4.356262       4068299.      0.2815689E-04
  3526.029       7.788349       4.357408       4069167.      0.2808175E-04
  3527.216       7.792852       4.358552       4070036.      0.2800705E-04
  3528.401       7.797344       4.359693       4070905.      0.2793279E-04
  3529.584       7.801828       4.360833       4071775.      0.2785896E-04
  3530.765       7.806302       4.361971       4072645.      0.2778556E-04
  3531.944       7.810766       4.363107       4073514.      0.2771258E-04
  3533.760       7.817663       4.365251       4075327.      0.2765634E-04
  3534.934       7.822100       4.366382       4076197.      0.2758435E-04
  3536.106       7.826529       4.367511       4077068.      0.2751277E-04
  3537.276       7.830948       4.368638       4077938.      0.2744159E-04
  3538.444       7.835358       4.369764       4078809.      0.2737082E-04
  3539.610       7.839759       4.370887       4079680.      0.2730045E-04
  3540.774       7.844151       4.372009       4080551.      0.2723047E-04
  3541.936       7.848534       4.373128       4081422.      0.2716088E-04
  3543.096       7.852908       4.374246       4082294.      0.2709168E-04
  3544.853       7.859473       4.376455       4084069.      0.2704178E-04
  3546.008       7.863822       4.377569       4084940.      0.2697346E-04
  3547.162       7.868163       4.378680       4085812.      0.2690552E-04
  3548.313       7.872495       4.379789       4086684.      0.2683795E-04
  3549.463       7.876819       4.380897       4087555.      0.2677075E-04
  3550.611       7.881134       4.382003       4088427.      0.2670392E-04
  3551.757       7.885440       4.383107       4089299.      0.2663745E-04
  3552.901       7.889738       4.384209       4090171.      0.2657134E-04
  3554.043       7.894028       4.385309       4091043.      0.2650559E-04
  3555.577       7.899840       4.386972       4092451.      0.2644365E-04
  3556.715       7.904110       4.388068       4093323.      0.2637868E-04
  3557.851       7.908371       4.389163       4094195.      0.2631406E-04
  3558.985       7.912624       4.390256       4095067.      0.2624977E-04
  3560.117       7.916869       4.391348       4095939.      0.2618583E-04
  3561.248       7.921106       4.392437       4096811.      0.2612223E-04
  3562.376       7.925335       4.393525       4097684.      0.2605895E-04
  3563.503       7.929556       4.394611       4098556.      0.2599601E-04
  3564.628       7.933769       4.395695       4099428.      0.2593340E-04
  3566.338       7.939929       4.397956       4101259.      0.2590189E-04
  3567.459       7.944117       4.399036       4102131.      0.2584002E-04
  3309.702       6.240395       3.009132       3908100.      0.4138063E-04
  3311.331       7.030321       4.106114       3908679.      0.4118100E-04
  3312.954       7.036866       4.107614       3909268.      0.4098359E-04
  3314.572       7.043385       4.109110       3909865.      0.4078843E-04
  3316.184       7.049877       4.110601       3910470.      0.4059549E-04
  3317.791       7.056343       4.112087       3911083.      0.4040473E-04
  3328.899       7.066726       4.132990       3925378.      0.4076043E-04
  3330.507       7.073230       4.134470       3925985.      0.4056838E-04
  3331.074       7.059432       4.136568       3925381.      0.4067458E-04
  3332.671       7.065888       4.138039       3926003.      0.4048447E-04
  3346.043       7.077600       4.163882       3943424.      0.4095860E-04
  3347.021       7.076857       4.165746       3943306.      0.4087024E-04
  3348.614       7.083334       4.167206       3943925.      0.4067946E-04
  3350.202       7.089786       4.168663       3944551.      0.4049076E-04
  3353.406       7.097055       4.173483       3947464.      0.4039008E-04
  3354.985       7.103472       4.174932       3948101.      0.4020455E-04
  3359.355       7.111419       4.182191       3952678.      0.4016806E-04
  3361.225       7.118000       4.184254       3953753.      0.4000155E-04
  3362.790       7.124361       4.185688       3954395.      0.3981969E-04
  3364.353       7.130719       4.187124       3955059.      0.3964092E-04
  3365.910       7.137044       4.188553       3955721.      0.3946338E-04
  3367.462       7.143345       4.189978       3956388.      0.3928766E-04
  3369.009       7.149623       4.191399       3957062.      0.3911373E-04
  3370.556       7.155906       4.192825       3957761.      0.3894309E-04
  3372.090       7.162121       4.194232       3958431.      0.3877162E-04
  3373.623       7.168332       4.195642       3959121.      0.3860288E-04
  3375.606       7.177010       4.198025       3960509.      0.3844100E-04
  3376.824       7.181506       4.198771       3960751.      0.3827306E-04
  3378.745       7.189853       4.201045       3962093.      0.3811689E-04
  3380.258       7.195958       4.202437       3962804.      0.3795531E-04
  3381.767       7.202042       4.203826       3963518.      0.3779528E-04
  3383.271       7.208105       4.205211       3964238.      0.3763679E-04
  3385.396       7.217482       4.207948       3965951.      0.3749285E-04
  3386.443       7.221124       4.208358       3965976.      0.3732861E-04
  3387.468       7.224645       4.208717       3965975.      0.3716496E-04
  3388.955       7.230638       4.210089       3966711.      0.3701203E-04
  3391.082       7.240013       4.212865       3968482.      0.3687653E-04
  3395.310       7.258683       4.217746       3972407.      0.3665069E-04
  3396.777       7.264562       4.219105       3973156.      0.3650408E-04
  3398.241       7.270422       4.220460       3973910.      0.3635879E-04
  3399.700       7.276264       4.221811       3974667.      0.3621481E-04
  3401.155       7.282087       4.223160       3975427.      0.3607212E-04
  3402.607       7.287892       4.224505       3976191.      0.3593069E-04
  3404.054       7.293678       4.225846       3976958.      0.3579052E-04
  3405.497       7.299446       4.227185       3977728.      0.3565157E-04
  3406.937       7.305196       4.228520       3978502.      0.3551384E-04
  3416.906       7.350064       4.240403       3989072.      0.3514149E-04
  3418.321       7.355693       4.241733       3989853.      0.3501007E-04
  3419.732       7.361305       4.243059       3990637.      0.3487977E-04
  3421.140       7.366900       4.244382       3991423.      0.3475057E-04
  3422.544       7.372478       4.245702       3992212.      0.3462245E-04
  3423.944       7.378039       4.247019       3993004.      0.3449540E-04
  3425.341       7.383584       4.248333       3993798.      0.3436941E-04
  3429.713       7.402771       4.253436       3998108.      0.3417615E-04
  3431.097       7.408252       4.254744       3998907.      0.3405354E-04
  3434.936       7.425040       4.259297       4002668.      0.3388363E-04
  3436.308       7.430461       4.260598       4003472.      0.3376409E-04
  3437.677       7.435866       4.261897       4004278.      0.3364552E-04
  3439.043       7.441256       4.263192       4005086.      0.3352788E-04
  3440.405       7.446630       4.264485       4005896.      0.3341118E-04
  3441.764       7.451989       4.265775       4006708.      0.3329540E-04
  3443.120       7.457333       4.267062       4007523.      0.3318052E-04
  3448.606       7.481562       4.274617       4013699.      0.3303963E-04
  3449.948       7.486819       4.275894       4014517.      0.3292835E-04
  3451.287       7.492062       4.277170       4015337.      0.3281793E-04
  3452.623       7.497291       4.278442       4016158.      0.3270834E-04
  3453.955       7.502505       4.279712       4016982.      0.3259958E-04
  3455.285       7.507705       4.280979       4017807.      0.3249164E-04
  3459.308       7.525173       4.285951       4022001.      0.3235071E-04
  3460.627       7.530314       4.287212       4022829.      0.3224544E-04
  3461.943       7.535442       4.288470       4023658.      0.3214095E-04
  3463.256       7.540556       4.289725       4024489.      0.3203723E-04
  3464.566       7.545656       4.290978       4025321.      0.3193426E-04
  3465.873       7.550743       4.292229       4026155.      0.3183204E-04
  3467.177       7.555817       4.293477       4026990.      0.3173056E-04
  3468.479       7.560878       4.294722       4027826.      0.3162980E-04
  3469.777       7.565925       4.295964       4028663.      0.3152977E-04
  3473.096       7.580066       4.300154       4032141.      0.3142177E-04
  3474.386       7.585063       4.301391       4032981.      0.3132390E-04
  3475.672       7.590047       4.302625       4033821.      0.3122671E-04
  3476.956       7.595019       4.303856       4034663.      0.3113021E-04
  3478.238       7.599978       4.305085       4035506.      0.3103437E-04
  3479.516       7.604924       4.306312       4036350.      0.3093920E-04
  3480.792       7.609858       4.307536       4037195.      0.3084469E-04
  3482.066       7.614780       4.308758       4038041.      0.3075082E-04
  3483.336       7.619690       4.309977       4038888.      0.3065759E-04
  3486.127       7.631329       4.313527       4041789.      0.3056873E-04
  3487.390       7.636196       4.314741       4042638.      0.3047728E-04
  3488.651       7.641051       4.315952       4043487.      0.3038644E-04
  3489.909       7.645894       4.317161       4044338.      0.3029621E-04
  3491.164       7.650725       4.318367       4045189.      0.3020658E-04
  3492.417       7.655545       4.319571       4046041.      0.3011754E-04
  3493.667       7.660353       4.320773       4046894.      0.3002908E-04
  3494.915       7.665150       4.321972       4047747.      0.2994121E-04
  3496.160       7.669936       4.323170       4048602.      0.2985391E-04
  3498.592       7.679830       4.326211       4051103.      0.2977726E-04
  3499.831       7.684578       4.327403       4051959.      0.2969145E-04
  3501.067       7.689315       4.328592       4052815.      0.2960620E-04
  3502.301       7.694041       4.329780       4053672.      0.2952150E-04
  3503.532       7.698756       4.330965       4054529.      0.2943733E-04
  3504.761       7.703460       4.332147       4055387.      0.2935370E-04
  3505.988       7.708154       4.333328       4056246.      0.2927059E-04
  3507.212       7.712836       4.334506       4057105.      0.2918801E-04
  3508.434       7.717508       4.335682       4057965.      0.2910595E-04
  3510.618       7.726246       4.338456       4060202.      0.2903921E-04
  3511.834       7.730884       4.339627       4061063.      0.2895844E-04
  3513.047       7.735512       4.340796       4061924.      0.2887817E-04
  3514.259       7.740130       4.341962       4062786.      0.2879839E-04
  3515.468       7.744738       4.343127       4063648.      0.2871909E-04
  3516.675       7.749335       4.344289       4064511.      0.2864028E-04
  3517.880       7.753922       4.345450       4065374.      0.2856195E-04
  3519.082       7.758499       4.346608       4066237.      0.2848409E-04
  3521.086       7.766344       4.349096       4068267.      0.2842249E-04
  3522.283       7.770891       4.350249       4069131.      0.2834577E-04
  3523.478       7.775428       4.351401       4069995.      0.2826950E-04
  3524.670       7.779955       4.352550       4070860.      0.2819369E-04
  3525.861       7.784473       4.353697       4071725.      0.2811833E-04
  3527.049       7.788981       4.354842       4072591.      0.2804341E-04
  3528.236       7.793479       4.355985       4073456.      0.2796893E-04
  3529.420       7.797968       4.357126       4074323.      0.2789489E-04
  3530.602       7.802448       4.358265       4075189.      0.2782127E-04
  3532.420       7.809370       4.360413       4077000.      0.2776429E-04
  3533.597       7.813822       4.361547       4077867.      0.2769168E-04
  3534.772       7.818265       4.362679       4078734.      0.2761948E-04
  3535.945       7.822698       4.363810       4079601.      0.2754769E-04
  3537.116       7.827123       4.364938       4080469.      0.2747631E-04
  3538.285       7.831538       4.366065       4081336.      0.2740534E-04
  3539.452       7.835945       4.367190       4082204.      0.2733477E-04
  3540.617       7.840342       4.368312       4083072.      0.2726459E-04
  3541.780       7.844730       4.369433       4083941.      0.2719481E-04
  3543.538       7.851316       4.371644       4085714.      0.2714425E-04
  3544.696       7.855680       4.372760       4086583.      0.2707536E-04
  3545.853       7.860034       4.373874       4087451.      0.2700686E-04
  3547.007       7.864380       4.374987       4088320.      0.2693873E-04
  3548.160       7.868717       4.376097       4089189.      0.2687098E-04
  3549.310       7.873046       4.377206       4090058.      0.2680360E-04
  3550.459       7.877366       4.378313       4090927.      0.2673658E-04
  3551.606       7.881678       4.379418       4091796.      0.2666993E-04
  3552.751       7.885981       4.380522       4092666.      0.2660364E-04
  3554.287       7.891812       4.382187       4094071.      0.2654109E-04
  3555.428       7.896094       4.383287       4094940.      0.2647560E-04
  3556.567       7.900369       4.384385       4095810.      0.2641045E-04
  3557.704       7.904635       4.385481       4096679.      0.2634566E-04
  3558.839       7.908893       4.386575       4097549.      0.2628121E-04
  3559.972       7.913143       4.387667       4098418.      0.2621710E-04
  3561.103       7.917385       4.388758       4099288.      0.2615332E-04
  3562.232       7.921618       4.389847       4100157.      0.2608989E-04
  3563.360       7.925844       4.390934       4101027.      0.2602678E-04
  3565.071       7.932024       4.393196       4102858.      0.2599475E-04
  3566.195       7.936225       4.394278       4103727.      0.2593240E-04
  3314.057       6.212971       2.993079       3920128.      0.4207381E-04
  3315.702       7.021067       4.113577       3920668.      0.4186650E-04
  3317.341       7.027718       4.115085       3921218.      0.4166154E-04
  3318.975       7.034341       4.116589       3921777.      0.4145897E-04
  3320.603       7.040936       4.118089       3922344.      0.4125874E-04
  3322.225       7.047505       4.119583       3922920.      0.4106081E-04
  3335.817       7.059156       4.145848       3940844.      0.4156359E-04
  3337.443       7.065784       4.147336       3941409.      0.4136300E-04
  3338.015       7.051684       4.149457       3940746.      0.4147564E-04
  3339.629       7.058262       4.150937       3941327.      0.4127711E-04
  3342.621       7.065412       4.155294       3943889.      0.4115891E-04
  3343.604       7.064661       4.157166       3943750.      0.4106934E-04
  3345.203       7.071165       4.158633       3944352.      0.4087624E-04
  3346.797       7.077644       4.160096       3944961.      0.4068526E-04
  3353.410       7.086649       4.172016       3952696.      0.4076876E-04
  3354.999       7.093122       4.173472       3953310.      0.4057921E-04
  3357.799       7.100232       4.177463       3955652.      0.4045682E-04
  3359.378       7.106666       4.178911       3956277.      0.4027067E-04
  3360.953       7.113076       4.180354       3956909.      0.4008655E-04
  3362.522       7.119462       4.181794       3957546.      0.3990431E-04
  3364.086       7.125824       4.183229       3958190.      0.3972398E-04
  3365.645       7.132162       4.184660       3958840.      0.3954552E-04
  3367.200       7.138477       4.186088       3959497.      0.3936890E-04
  3368.753       7.144795       4.187519       3960179.      0.3919566E-04
  3370.298       7.151065       4.188939       3960847.      0.3902261E-04
  3371.837       7.157311       4.190354       3961520.      0.3885130E-04
  3373.372       7.163532       4.191765       3962195.      0.3868149E-04
  3374.903       7.169738       4.193174       3962882.      0.3851382E-04
  3376.429       7.175919       4.194579       3963571.      0.3834758E-04
  3378.045       7.182602       4.196185       3964418.      0.3818489E-04
  3379.670       7.189327       4.197815       3965290.      0.3802416E-04
  3381.276       7.195956       4.199415       3966148.      0.3786505E-04
  3382.884       7.202588       4.201021       3967019.      0.3770773E-04
  3384.241       7.207873       4.202094       3967509.      0.3754753E-04
  3385.739       7.213918       4.203475       3968227.      0.3739095E-04
  3387.233       7.219943       4.204853       3968949.      0.3723586E-04
  3388.723       7.225948       4.206227       3969675.      0.3708222E-04
  3390.711       7.234616       4.208702       3971223.      0.3694310E-04
  3392.274       7.241007       4.210250       3972097.      0.3679535E-04
  3396.544       7.259925       4.215245       3976094.      0.3657185E-04
  3398.010       7.265797       4.216602       3976839.      0.3642591E-04
  3399.471       7.271650       4.217956       3977587.      0.3628129E-04
  3400.928       7.277484       4.219306       3978339.      0.3613796E-04
  3402.381       7.283300       4.220653       3979094.      0.3599591E-04
  3403.831       7.289097       4.221997       3979853.      0.3585512E-04
  3405.276       7.294876       4.223337       3980615.      0.3571557E-04
  3415.258       7.339908       4.235241       3991170.      0.3533645E-04
  3416.678       7.345565       4.236575       3991940.      0.3520334E-04
  3418.095       7.351204       4.237906       3992713.      0.3507136E-04
  3419.508       7.356826       4.239235       3993489.      0.3494051E-04
  3420.744       7.361457       4.239832       3993841.      0.3478712E-04
  3422.150       7.367056       4.241156       3994623.      0.3465825E-04
  3423.552       7.372639       4.242476       3995406.      0.3453045E-04
  3424.951       7.378204       4.243794       3996193.      0.3440372E-04
  3426.346       7.383753       4.245109       3996982.      0.3427804E-04
  3430.719       7.403013       4.250272       4001328.      0.3408916E-04
  3432.102       7.408497       4.251580       4002123.      0.3396688E-04
  3433.481       7.413964       4.252886       4002919.      0.3384559E-04
  3437.460       7.431504       4.258096       4007067.      0.3370121E-04
  3438.828       7.436903       4.259393       4007868.      0.3358311E-04
  3440.192       7.442287       4.260688       4008672.      0.3346595E-04
  3441.552       7.447655       4.261979       4009478.      0.3334972E-04
  3442.830       7.452558       4.262500       4009925.      0.3320120E-04
  3444.184       7.457907       4.263789       4010734.      0.3308661E-04
  3445.535       7.463241       4.265074       4011546.      0.3297291E-04
  3446.883       7.468560       4.266357       4012359.      0.3286009E-04
  3448.228       7.473864       4.267636       4013174.      0.3274814E-04
  3449.569       7.479154       4.268913       4013991.      0.3263704E-04
  3454.291       7.499887       4.274622       4018947.      0.3247120E-04
  3455.620       7.505111       4.275893       4019767.      0.3236314E-04
  3456.946       7.510321       4.277161       4020589.      0.3225589E-04
  3458.269       7.515517       4.278427       4021412.      0.3214945E-04
  3459.589       7.520699       4.279691       4022237.      0.3204379E-04
  3460.906       7.525868       4.280951       4023064.      0.3193892E-04
  3462.220       7.531022       4.282209       4023892.      0.3183482E-04
  3463.531       7.536163       4.283464       4024721.      0.3173147E-04
  3464.840       7.541290       4.284717       4025552.      0.3162888E-04
  3468.759       7.558250       4.289729       4029769.      0.3151111E-04
  3470.057       7.563319       4.290975       4030602.      0.3141099E-04
  3471.352       7.568374       4.292219       4031437.      0.3131159E-04
  3472.644       7.573417       4.293460       4032272.      0.3121289E-04
  3473.934       7.578447       4.294699       4033109.      0.3111489E-04
  3475.220       7.583464       4.295935       4033947.      0.3101758E-04
  3476.504       7.588468       4.297169       4034787.      0.3092095E-04
  3477.786       7.593459       4.298400       4035627.      0.3082499E-04
  3479.064       7.598439       4.299629       4036469.      0.3072970E-04
