|6.6.6
echonhy_1.tab                                                                                       
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3089.734       4.058406      0.9966316       4900187.      0.7916455E-04
  3091.265       4.062913      0.9968699       4902553.      0.7907967E-04
  3108.526       4.171004       1.177935       4880690.      0.7806288E-04
  3110.035       4.175377       1.178217       4883002.      0.7797935E-04
  3139.787       4.400894       1.442763       4846266.      0.7585775E-04
  3141.227       4.405116       1.443104       4848433.      0.7577732E-04
  3136.999       4.372247       1.393468       4859511.      0.7604166E-04
  3138.438       4.376439       1.393795       4861687.      0.7596190E-04
  3139.875       4.380607       1.394123       4863858.      0.7588257E-04
  3166.939       4.549642       1.607065       4825685.      0.7425973E-04
  3168.339       4.553677       1.607445       4827769.      0.7418210E-04
  3169.736       4.557689       1.607824       4829849.      0.7410487E-04
  3171.130       4.561680       1.608204       4831925.      0.7402803E-04
  3172.521       4.565648       1.608583       4833998.      0.7395160E-04
  3173.908       4.569596       1.608962       4836066.      0.7387555E-04
  3165.181       4.507449       1.528008       4854392.      0.7441876E-04
  3166.574       4.511384       1.528366       4856486.      0.7434312E-04
  3167.964       4.515298       1.528725       4858575.      0.7426786E-04
  3169.351       4.519192       1.529083       4860661.      0.7419298E-04
  3170.734       4.523066       1.529441       4862743.      0.7411846E-04
  3172.115       4.526920       1.529799       4864822.      0.7404431E-04
  3173.493       4.530755       1.530157       4866896.      0.7397052E-04
  3174.867       4.534571       1.530515       4868968.      0.7389709E-04
  3176.238       4.538368       1.530873       4871036.      0.7382401E-04
  3177.607       4.542146       1.531230       4873100.      0.7375128E-04
  3178.972       4.545906       1.531588       4875161.      0.7367890E-04
  3180.335       4.549649       1.531945       4877218.      0.7360686E-04
  3205.851       4.707269       1.720342       4839422.      0.7208371E-04
  3207.180       4.710914       1.720744       4841398.      0.7201310E-04
  3208.507       4.714543       1.721146       4843372.      0.7194281E-04
  3209.830       4.718155       1.721548       4845342.      0.7187284E-04
  3211.151       4.721751       1.721950       4847309.      0.7180320E-04
  3212.469       4.725331       1.722352       4849273.      0.7173387E-04
  3213.785       4.728896       1.722753       4851234.      0.7166485E-04
  3215.097       4.732445       1.723155       4853192.      0.7159615E-04
  3216.407       4.735979       1.723556       4855147.      0.7152775E-04
  3217.715       4.739497       1.723957       4857098.      0.7145965E-04
  3219.019       4.743001       1.724358       4859047.      0.7139186E-04
  3220.321       4.746491       1.724759       4860993.      0.7132436E-04
  3221.621       4.749966       1.725159       4862936.      0.7125715E-04
  3222.918       4.753427       1.725560       4864876.      0.7119024E-04
  3224.212       4.756874       1.725960       4866812.      0.7112362E-04
  3225.504       4.760307       1.726361       4868747.      0.7105728E-04
  3226.793       4.763726       1.726761       4870678.      0.7099122E-04
  3245.225       4.878228       1.851491       4842679.      0.6989216E-04
  3246.488       4.881586       1.851920       4844551.      0.6982719E-04
  3247.749       4.884931       1.852350       4846419.      0.6976250E-04
  3249.007       4.888264       1.852779       4848285.      0.6969807E-04
  3250.262       4.891584       1.853208       4850149.      0.6963391E-04
  3251.515       4.894891       1.853636       4852009.      0.6957001E-04
  3252.766       4.898186       1.854065       4853867.      0.6950638E-04
  3254.015       4.901469       1.854493       4855723.      0.6944301E-04
  3255.261       4.904741       1.854921       4857576.      0.6937989E-04
  3256.505       4.908000       1.855349       4859426.      0.6931703E-04
  3257.747       4.911248       1.855777       4861274.      0.6925441E-04
  3258.986       4.914484       1.856205       4863119.      0.6919205E-04
  3260.223       4.917709       1.856633       4864962.      0.6912994E-04
  3261.458       4.920923       1.857060       4866803.      0.6906808E-04
  3262.690       4.924126       1.857488       4868640.      0.6900645E-04
  2962.934       3.512237      0.8338364E-10   4762485.      0.8147425E-04
  2964.770       3.517804      0.8335892E-10   4765197.      0.8135152E-04
  2884.571       3.082508      0.8397922E-10   4703162.      0.9260902E-04
  2886.954       3.099876      0.8394463E-10   4706784.      0.9238512E-04
  2889.317       3.116660      0.8391125E-10   4710384.      0.9216632E-04
  2890.203       3.086758      0.8389847E-10   4711574.      0.9226668E-04
  2892.509       3.103300      0.8386510E-10   4715085.      0.9205531E-04
  2894.793       3.119356      0.8383211E-10   4718562.      0.9184885E-04
  2897.055       3.134950      0.8379948E-10   4722008.      0.9164702E-04
  2899.296       3.150107      0.8376719E-10   4725424.      0.9144956E-04
  2901.517       3.164848      0.8373523E-10   4728810.      0.9125622E-04
  2903.718       3.179193      0.8370360E-10   4732169.      0.9106680E-04
  2905.901       3.193162      0.8367226E-10   4735501.      0.9088110E-04
  2908.067       3.206773      0.8364123E-10   4738808.      0.9069891E-04
  2910.215       3.220042      0.8361048E-10   4742089.      0.9052009E-04
  2912.347       3.232986      0.8358000E-10   4745347.      0.9034446E-04
  2914.462       3.245618      0.8354979E-10   4748583.      0.9017188E-04
  2916.634       3.257571      0.8352703E-10   4751958.      0.8999637E-04
  2918.720       3.269622      0.8349731E-10   4755151.      0.8982947E-04
  2920.791       3.281401      0.8346783E-10   4758323.      0.8966524E-04
  2922.849       3.292920      0.8343859E-10   4761475.      0.8950356E-04
  2924.893       3.304190      0.8340957E-10   4764608.      0.8934433E-04
  2926.924       3.315222      0.8338077E-10   4767723.      0.8918744E-04
  2928.943       3.326025      0.8335219E-10   4770819.      0.8903282E-04
  2930.949       3.336609      0.8332381E-10   4773899.      0.8888037E-04
  2932.943       3.346983      0.8329563E-10   4776961.      0.8873001E-04
  2934.926       3.357154      0.8326764E-10   4780007.      0.8858167E-04
  2936.897       3.367130      0.8323985E-10   4783037.      0.8843526E-04
  2938.925       3.376568      0.8321861E-10   4786204.      0.8828542E-04
  2940.875       3.386178      0.8319117E-10   4789204.      0.8814270E-04
  2942.814       3.395614      0.8316391E-10   4792189.      0.8800173E-04
  2944.743       3.404883      0.8313683E-10   4795160.      0.8786246E-04
  2946.663       3.413992      0.8310991E-10   4798118.      0.8772483E-04
  2948.572       3.422946      0.8308315E-10   4801062.      0.8758879E-04
  2950.473       3.431751      0.8305656E-10   4803993.      0.8745428E-04
  2952.364       3.440411      0.8303012E-10   4806911.      0.8732127E-04
  2954.246       3.448932      0.8300383E-10   4809816.      0.8718971E-04
  2956.119       3.457319      0.8297770E-10   4812709.      0.8705955E-04
  2957.984       3.465576      0.8295171E-10   4815591.      0.8693077E-04
  2959.840       3.473707      0.8292586E-10   4818461.      0.8680331E-04
  2961.688       3.481717      0.8290016E-10   4821319.      0.8667715E-04
  2963.527       3.489609      0.8287459E-10   4824167.      0.8655224E-04
  2965.359       3.497388      0.8284916E-10   4827003.      0.8642856E-04
  2967.184       3.505057      0.8282386E-10   4829829.      0.8630607E-04
  2969.000       3.512619      0.8279869E-10   4832645.      0.8618475E-04
  2970.809       3.520077      0.8277365E-10   4835450.      0.8606456E-04
  2972.680       3.527100      0.8275467E-10   4838400.      0.8594036E-04
  2974.475       3.534362      0.8272987E-10   4841186.      0.8582236E-04
  2976.263       3.541530      0.8270519E-10   4843963.      0.8570541E-04
  2978.044       3.548606      0.8268062E-10   4846730.      0.8558949E-04
  2979.818       3.555593      0.8265618E-10   4849488.      0.8547458E-04
  2981.585       3.562494      0.8263185E-10   4852237.      0.8536065E-04
  2983.346       3.569312      0.8260763E-10   4854978.      0.8524769E-04
  2985.101       3.576048      0.8258352E-10   4857709.      0.8513566E-04
  2986.849       3.582705      0.8255953E-10   4860432.      0.8502456E-04
  2988.591       3.589286      0.8253564E-10   4863147.      0.8491436E-04
  2990.327       3.595791      0.8251185E-10   4865854.      0.8480504E-04
  2992.056       3.602224      0.8248817E-10   4868552.      0.8469658E-04
  2993.780       3.608587      0.8246459E-10   4871243.      0.8458898E-04
  2995.498       3.614880      0.8244111E-10   4873925.      0.8448220E-04
  2997.210       3.621106      0.8241774E-10   4876601.      0.8437624E-04
  2998.917       3.627267      0.8239446E-10   4879268.      0.8427108E-04
  3000.618       3.633364      0.8237127E-10   4881928.      0.8416670E-04
  3002.313       3.639399      0.8234818E-10   4884581.      0.8406310E-04
  3004.089       3.644990      0.8233202E-10   4887417.      0.8395426E-04
  3005.774       3.650906      0.8230911E-10   4890057.      0.8385215E-04
  3007.454       3.656765      0.8228629E-10   4892689.      0.8375077E-04
  3009.128       3.662568      0.8226356E-10   4895314.      0.8365010E-04
  3010.798       3.668316      0.8224093E-10   4897933.      0.8355014E-04
  3012.462       3.674011      0.8221838E-10   4900545.      0.8345087E-04
  3014.121       3.679654      0.8219591E-10   4903150.      0.8335228E-04
  3015.776       3.685245      0.8217353E-10   4905749.      0.8325435E-04
  3017.425       3.690787      0.8215124E-10   4908342.      0.8315708E-04
  3019.070       3.696281      0.8212903E-10   4910928.      0.8306046E-04
  3020.710       3.701726      0.8210690E-10   4913509.      0.8296448E-04
  3022.345       3.707126      0.8208485E-10   4916083.      0.8286912E-04
  3023.976       3.712480      0.8206289E-10   4918651.      0.8277437E-04
  3025.602       3.717789      0.8204100E-10   4921213.      0.8268024E-04
  3027.223       3.723055      0.8201919E-10   4923770.      0.8258670E-04
  3028.841       3.728279      0.8199746E-10   4926320.      0.8249375E-04
  3030.453       3.733461      0.8197581E-10   4928865.      0.8240137E-04
  3032.062       3.738603      0.8195423E-10   4931405.      0.8230957E-04
  3051.103       3.865511      0.6611275       4908002.      0.8120355E-04
  3052.689       3.870449      0.6612868       4910481.      0.8111328E-04
  3054.271       3.875352      0.6614461       4912955.      0.8102355E-04
  3055.849       3.880218      0.6616052       4915423.      0.8093436E-04
  3057.422       3.885050      0.6617643       4917886.      0.8084570E-04
  3058.992       3.889847      0.6619234       4920344.      0.8075756E-04
  3060.557       3.894611      0.6620824       4922797.      0.8066994E-04
  3062.119       3.899341      0.6622413       4925245.      0.8058282E-04
  3063.677       3.904040      0.6624002       4927688.      0.8049621E-04
  3087.278       4.056779      0.9952393       4896755.      0.7911715E-04
  3088.810       4.061291      0.9954782       4899126.      0.7903206E-04
  3090.338       4.065775      0.9957171       4901492.      0.7894745E-04
  3091.862       4.070230      0.9959558       4903854.      0.7886331E-04
  3106.075       4.158078       1.144301       4886726.      0.7803006E-04
  3107.581       4.162417       1.144576       4889042.      0.7794718E-04
  3113.718       4.196691       1.194152       4884211.      0.7759025E-04
  3115.213       4.200957       1.194438       4886505.      0.7750839E-04
  3116.703       4.205198       1.194724       4888795.      0.7742696E-04
  3122.257       4.235645       1.236738       4884762.      0.7710534E-04
  3123.737       4.239821       1.237034       4887032.      0.7702489E-04
  3142.958       4.398168       1.403695       4865541.      0.7553323E-04
  3144.380       4.402242       1.404026       4867698.      0.7545539E-04
  3149.851       4.432012       1.439772       4863497.      0.7513659E-04
  3151.263       4.436027       1.440111       4865634.      0.7505967E-04
  3157.560       4.470501       1.481858       4860072.      0.7469379E-04
  3158.960       4.474457       1.482207       4862188.      0.7461779E-04
  3160.358       4.478392       1.482555       4864299.      0.7454217E-04
  3161.753       4.482307       1.482903       4866407.      0.7446692E-04
  3163.144       4.486201       1.483251       4868512.      0.7439205E-04
  3164.532       4.490075       1.483599       4870613.      0.7431755E-04
  3165.917       4.493930       1.483947       4872710.      0.7424341E-04
  3167.299       4.497766       1.484294       4874803.      0.7416963E-04
  3168.679       4.501583       1.484642       4876893.      0.7409620E-04
  3164.459       4.469252       1.436354       4888061.      0.7436214E-04
  3165.838       4.473048       1.436689       4890161.      0.7428924E-04
  3167.214       4.476826       1.437024       4892258.      0.7421669E-04
  3168.587       4.480586       1.437360       4894350.      0.7414448E-04
  3169.958       4.484328       1.437695       4896440.      0.7407261E-04
  3171.325       4.488053       1.438029       4898526.      0.7400107E-04
  3172.690       4.491760       1.438364       4900609.      0.7392986E-04
  3174.052       4.495450       1.438699       4902689.      0.7385899E-04
  3175.411       4.499124       1.439033       4904765.      0.7378843E-04
  3176.767       4.502782       1.439368       4906838.      0.7371820E-04
  3178.120       4.506423       1.439702       4908908.      0.7364828E-04
  3205.237       4.673952       1.652838       4867924.      0.7202767E-04
  3206.558       4.677495       1.653224       4869910.      0.7195911E-04
  3207.875       4.681024       1.653609       4871894.      0.7189085E-04
  3209.190       4.684537       1.653994       4873875.      0.7182289E-04
  3210.503       4.688036       1.654378       4875852.      0.7175523E-04
  3211.813       4.691520       1.654763       4877827.      0.7168786E-04
  3213.120       4.694990       1.655148       4879799.      0.7162079E-04
  3214.425       4.698446       1.655532       4881768.      0.7155400E-04
  3215.727       4.701889       1.655916       4883734.      0.7148750E-04
  3217.026       4.705317       1.656300       4885697.      0.7142129E-04
  3218.324       4.708733       1.656684       4887657.      0.7135535E-04
  3219.618       4.712135       1.657068       4889615.      0.7128970E-04
  3220.910       4.715524       1.657452       4891570.      0.7122431E-04
  3222.200       4.718900       1.657835       4893522.      0.7115921E-04
  3223.487       4.722263       1.658219       4895471.      0.7109437E-04
  3224.772       4.725614       1.658602       4897417.      0.7102980E-04
  3251.745       4.898846       1.852116       4853617.      0.6939602E-04
  3252.993       4.902121       1.852545       4855475.      0.6933276E-04
  3254.238       4.905384       1.852974       4857331.      0.6926975E-04
  3255.481       4.908635       1.853403       4859184.      0.6920699E-04
  3256.721       4.911875       1.853832       4861034.      0.6914449E-04
  3257.959       4.915103       1.854260       4862882.      0.6908223E-04
  3259.195       4.918320       1.854689       4864728.      0.6902022E-04
  3260.429       4.921526       1.855117       4866571.      0.6895846E-04
  2958.180       3.489501      0.8277366E-10   4755695.      0.8184279E-04
  2960.045       3.495060      0.8274888E-10   4758452.      0.8171779E-04
  2881.854       3.080240      0.8401563E-10   4698714.      0.9259173E-04
  2884.241       3.097659      0.8398093E-10   4702344.      0.9236705E-04
  2886.634       3.114346      0.8395031E-10   4706012.      0.9214529E-04
  2887.525       3.084490      0.8393744E-10   4707212.      0.9224509E-04
  2889.835       3.101075      0.8390397E-10   4710731.      0.9203302E-04
  2892.122       3.117171      0.8387087E-10   4714216.      0.9182589E-04
  2894.388       3.132805      0.8383814E-10   4717669.      0.9162340E-04
  2896.633       3.147999      0.8380575E-10   4721092.      0.9142531E-04
  2898.857       3.162776      0.8377370E-10   4724486.      0.9123137E-04
  2901.062       3.177156      0.8374197E-10   4727852.      0.9104136E-04
  2903.249       3.191158      0.8371054E-10   4731191.      0.9085508E-04
  2905.418       3.204801      0.8367941E-10   4734504.      0.9067234E-04
  2907.569       3.218101      0.8364857E-10   4737793.      0.9049298E-04
  2909.704       3.231074      0.8361801E-10   4741058.      0.9031683E-04
  2911.823       3.243734      0.8358771E-10   4744299.      0.9014373E-04
  2913.997       3.255715      0.8356486E-10   4747682.      0.8996773E-04
  2916.086       3.267792      0.8353506E-10   4750881.      0.8980034E-04
  2918.161       3.279596      0.8350550E-10   4754060.      0.8963564E-04
  2920.222       3.291139      0.8347618E-10   4757218.      0.8947349E-04
  2922.269       3.302433      0.8344708E-10   4760358.      0.8931380E-04
  2924.303       3.313488      0.8341820E-10   4763478.      0.8915648E-04
  2926.324       3.324313      0.8338954E-10   4766581.      0.8900142E-04
  2928.333       3.334918      0.8336108E-10   4769667.      0.8884854E-04
  2930.329       3.345312      0.8333283E-10   4772735.      0.8869776E-04
  2932.315       3.355503      0.8330477E-10   4775787.      0.8854900E-04
  2934.289       3.365499      0.8327690E-10   4778823.      0.8840219E-04
  2936.319       3.374956      0.8325559E-10   4781996.      0.8825195E-04
  2938.271       3.384584      0.8322808E-10   4785002.      0.8810884E-04
  2940.213       3.394037      0.8320075E-10   4787994.      0.8796749E-04
  2942.145       3.403324      0.8317359E-10   4790971.      0.8782784E-04
  2944.066       3.412449      0.8314660E-10   4793934.      0.8768983E-04
  2945.979       3.421419      0.8311978E-10   4796884.      0.8755342E-04
  2947.881       3.430239      0.8309312E-10   4799820.      0.8741855E-04
  2949.774       3.438915      0.8306661E-10   4802744.      0.8728518E-04
  2951.659       3.447451      0.8304026E-10   4805656.      0.8715327E-04
  2953.534       3.455852      0.8301406E-10   4808555.      0.8702276E-04
  2955.401       3.464123      0.8298800E-10   4811442.      0.8689363E-04
  2957.259       3.472268      0.8296209E-10   4814317.      0.8676584E-04
  2959.109       3.480291      0.8293633E-10   4817181.      0.8663934E-04
  2960.951       3.488197      0.8291070E-10   4820034.      0.8651410E-04
  2962.785       3.495988      0.8288520E-10   4822877.      0.8639009E-04
  2964.612       3.503669      0.8285984E-10   4825708.      0.8626728E-04
  2966.430       3.511243      0.8283461E-10   4828529.      0.8614564E-04
  2968.241       3.518714      0.8280951E-10   4831340.      0.8602513E-04
  2970.114       3.525749      0.8279046E-10   4834296.      0.8590063E-04
  2971.911       3.533022      0.8276560E-10   4837087.      0.8578231E-04
  2973.701       3.540200      0.8274086E-10   4839870.      0.8566506E-04
  2975.484       3.547287      0.8271624E-10   4842642.      0.8554884E-04
  2977.260       3.554285      0.8269174E-10   4845406.      0.8543362E-04
  2979.029       3.561196      0.8266735E-10   4848161.      0.8531940E-04
  2980.792       3.568024      0.8264308E-10   4850906.      0.8520614E-04
  2982.548       3.574770      0.8261891E-10   4853643.      0.8509382E-04
  2984.298       3.581437      0.8259486E-10   4856372.      0.8498243E-04
  2986.042       3.588027      0.8257091E-10   4859092.      0.8487194E-04
  2987.780       3.594542      0.8254707E-10   4861804.      0.8476234E-04
  2989.511       3.600984      0.8252334E-10   4864508.      0.8465361E-04
  2991.237       3.607355      0.8249970E-10   4867204.      0.8454572E-04
  2992.956       3.613657      0.8247617E-10   4869892.      0.8443867E-04
  2994.670       3.619892      0.8245274E-10   4872572.      0.8433244E-04
  2996.379       3.626061      0.8242941E-10   4875245.      0.8422701E-04
  2998.081       3.632167      0.8240617E-10   4877911.      0.8412236E-04
  2999.778       3.638210      0.8238303E-10   4880569.      0.8401849E-04
  3001.556       3.643809      0.8236681E-10   4883411.      0.8390939E-04
  3003.243       3.649733      0.8234385E-10   4886055.      0.8380702E-04
  3004.924       3.655600      0.8232098E-10   4888693.      0.8370538E-04
  3006.600       3.661410      0.8229820E-10   4891323.      0.8360446E-04
  3008.271       3.667166      0.8227551E-10   4893947.      0.8350424E-04
  3009.937       3.672868      0.8225291E-10   4896565.      0.8340471E-04
  3011.598       3.678518      0.8223040E-10   4899175.      0.8330587E-04
  3013.254       3.684116      0.8220797E-10   4901780.      0.8320769E-04
  3014.905       3.689665      0.8218563E-10   4904378.      0.8311018E-04
  3016.551       3.695165      0.8216337E-10   4906969.      0.8301331E-04
  3018.193       3.700618      0.8214119E-10   4909555.      0.8291708E-04
  3019.830       3.706024      0.8211910E-10   4912134.      0.8282148E-04
  3021.462       3.711384      0.8209708E-10   4914708.      0.8272649E-04
  3023.090       3.716700      0.8207515E-10   4917275.      0.8263212E-04
  3024.713       3.721973      0.8205329E-10   4919837.      0.8253834E-04
  3026.331       3.727203      0.8203152E-10   4922393.      0.8244515E-04
  3027.945       3.732391      0.8200982E-10   4924943.      0.8235255E-04
  3029.555       3.737538      0.8198819E-10   4927488.      0.8226051E-04
  3048.614       3.864163      0.6601960       4904281.      0.8115564E-04
  3050.202       3.869107      0.6603557       4906766.      0.8106514E-04
  3051.785       3.874016      0.6605153       4909245.      0.8097519E-04
  3053.365       3.878888      0.6606748       4911718.      0.8088578E-04
  3054.940       3.883725      0.6608343       4914187.      0.8079690E-04
  3056.511       3.888528      0.6609938       4916650.      0.8070854E-04
  3058.078       3.893297      0.6611531       4919108.      0.8062070E-04
  3059.641       3.898034      0.6613125       4921561.      0.8053336E-04
  3061.200       3.902737      0.6614717       4924009.      0.8044653E-04
  3084.825       4.055140      0.9938441       4893325.      0.7906903E-04
  3086.358       4.059657      0.9940836       4895702.      0.7898373E-04
  3087.888       4.064146      0.9943230       4898074.      0.7889891E-04
  3089.413       4.068607      0.9945623       4900441.      0.7881456E-04
  3090.935       4.073039      0.9948015       4902803.      0.7873068E-04
  3092.453       4.077444      0.9950406       4905161.      0.7864727E-04
  3103.691       4.145506       1.110444       4892632.      0.7799254E-04
  3105.193       4.149811       1.110711       4894953.      0.7791028E-04
  3106.692       4.154091       1.110978       4897270.      0.7782846E-04
  3116.980       4.215199       1.205787       4886029.      0.7722754E-04
  3118.465       4.219391       1.206077       4888312.      0.7714682E-04
  3119.945       4.223560       1.206366       4890591.      0.7706652E-04
  3121.422       4.227705       1.206655       4892866.      0.7698665E-04
  3126.939       4.257398       1.247653       4888992.      0.7666819E-04
  3128.406       4.261482       1.247952       4891247.      0.7658925E-04
  3147.469       4.419768       1.413849       4869313.      0.7510737E-04
  3148.879       4.423753       1.414182       4871457.      0.7503096E-04
  3150.286       4.427718       1.414515       4873596.      0.7495492E-04
  3159.388       4.480132       1.481002       4863590.      0.7442048E-04
  3160.781       4.484031       1.481351       4865700.      0.7434542E-04
  3162.170       4.487910       1.481699       4867806.      0.7427074E-04
  3163.557       4.491769       1.482048       4869908.      0.7419642E-04
  3164.940       4.495609       1.482396       4872007.      0.7412246E-04
  3166.321       4.499430       1.482745       4874102.      0.7404886E-04
  3162.095       4.467179       1.434529       4885212.      0.7431414E-04
  3163.476       4.470980       1.434865       4887317.      0.7424107E-04
  3164.853       4.474762       1.435201       4889419.      0.7416834E-04
  3166.228       4.478525       1.435537       4891517.      0.7409596E-04
  3167.599       4.482272       1.435872       4893612.      0.7402392E-04
  3168.968       4.486000       1.436208       4895704.      0.7395221E-04
  3170.334       4.489712       1.436543       4897792.      0.7388083E-04
  3171.697       4.493406       1.436879       4899877.      0.7380979E-04
  3173.057       4.497084       1.437214       4901958.      0.7373906E-04
  3174.415       4.500745       1.437549       4904037.      0.7366866E-04
  3175.770       4.504390       1.437884       4906112.      0.7359858E-04
  3202.919       4.671584       1.650713       4865427.      0.7198005E-04
  3204.240       4.675131       1.651099       4867419.      0.7191133E-04
  3205.559       4.678663       1.651485       4869408.      0.7184291E-04
  3206.876       4.682180       1.651871       4871394.      0.7177479E-04
  3208.189       4.685683       1.652257       4873377.      0.7170697E-04
  3209.500       4.689171       1.652642       4875357.      0.7163944E-04
  3210.809       4.692645       1.653027       4877334.      0.7157221E-04
  3212.115       4.696105       1.653412       4879308.      0.7150527E-04
  3213.418       4.699551       1.653798       4881279.      0.7143861E-04
  3214.719       4.702983       1.654182       4883248.      0.7137224E-04
  3216.017       4.706402       1.654567       4885213.      0.7130615E-04
  3217.313       4.709808       1.654952       4887176.      0.7124034E-04
  3218.606       4.713200       1.655336       4889136.      0.7117481E-04
  3219.897       4.716580       1.655721       4891094.      0.7110955E-04
  3221.186       4.719946       1.656105       4893048.      0.7104456E-04
  3222.472       4.723300       1.656489       4895000.      0.7097984E-04
  3249.479       4.896208       1.849734       4851506.      0.6934832E-04
  3250.728       4.899487       1.850164       4853369.      0.6928491E-04
  3251.974       4.902753       1.850594       4855230.      0.6922176E-04
  3253.218       4.906008       1.851024       4857088.      0.6915886E-04
  3254.460       4.909251       1.851454       4858944.      0.6909621E-04
  3255.699       4.912483       1.851883       4860798.      0.6903381E-04
  3256.936       4.915703       1.852312       4862649.      0.6897166E-04
  3258.171       4.918913       1.852741       4864497.      0.6890975E-04
  2953.410       3.467444      0.8217543E-10   4748849.      0.8220964E-04
  2955.301       3.472994      0.8215057E-10   4751651.      0.8208238E-04
  2879.164       3.077822      0.8405493E-10   4694331.      0.9257166E-04
  2881.556       3.095290      0.8402011E-10   4697969.      0.9234619E-04
  2883.953       3.112025      0.8398939E-10   4701645.      0.9212367E-04
  2884.849       3.082215      0.8397642E-10   4702855.      0.9222291E-04
  2887.164       3.098843      0.8394284E-10   4706381.      0.9201014E-04
  2889.455       3.114981      0.8390964E-10   4709874.      0.9180232E-04
  2891.725       3.130654      0.8387680E-10   4713335.      0.9159918E-04
  2893.973       3.145886      0.8384432E-10   4716765.      0.9140046E-04
  2896.201       3.160698      0.8381217E-10   4720166.      0.9120590E-04
  2898.410       3.175113      0.8378034E-10   4723539.      0.9101530E-04
  2900.600       3.189148      0.8374882E-10   4726886.      0.9082845E-04
  2902.772       3.202822      0.8371761E-10   4730206.      0.9064516E-04
  2904.926       3.216153      0.8368668E-10   4733501.      0.9046525E-04
  2907.065       3.229155      0.8365602E-10   4736773.      0.9028857E-04
  2909.187       3.241844      0.8362564E-10   4740021.      0.9011497E-04
  2911.364       3.253852      0.8360270E-10   4743411.      0.8993846E-04
  2913.456       3.265955      0.8357282E-10   4746616.      0.8977059E-04
  2915.534       3.277784      0.8354318E-10   4749801.      0.8960540E-04
  2917.597       3.289352      0.8351377E-10   4752966.      0.8944279E-04
  2919.647       3.300669      0.8348459E-10   4756112.      0.8928265E-04
  2921.684       3.311746      0.8345564E-10   4759239.      0.8912487E-04
  2923.708       3.322594      0.8342690E-10   4762348.      0.8896937E-04
  2925.719       3.333220      0.8339836E-10   4765440.      0.8881606E-04
  2927.719       3.343634      0.8337003E-10   4768515.      0.8866486E-04
  2929.707       3.353845      0.8334190E-10   4771573.      0.8851569E-04
  2931.683       3.363860      0.8331396E-10   4774615.      0.8836847E-04
  2933.716       3.373336      0.8329257E-10   4777794.      0.8821784E-04
  2935.671       3.382982      0.8326499E-10   4780806.      0.8807434E-04
  2937.615       3.392453      0.8323759E-10   4783803.      0.8793259E-04
  2939.549       3.401756      0.8321036E-10   4786786.      0.8779256E-04
  2941.474       3.410898      0.8318330E-10   4789756.      0.8765418E-04
  2943.388       3.419884      0.8315641E-10   4792711.      0.8751740E-04
  2945.293       3.428720      0.8312968E-10   4795654.      0.8738216E-04
  2947.189       3.437411      0.8310311E-10   4798583.      0.8724843E-04
  2949.075       3.445962      0.8307669E-10   4801500.      0.8711616E-04
  2950.953       3.454377      0.8305042E-10   4804405.      0.8698531E-04
  2952.822       3.462662      0.8302430E-10   4807298.      0.8685583E-04
  2954.682       3.470821      0.8299833E-10   4810179.      0.8672770E-04
  2956.535       3.478857      0.8297249E-10   4813049.      0.8660086E-04
  2958.379       3.486775      0.8294680E-10   4815908.      0.8647529E-04
  2960.215       3.494579      0.8292124E-10   4818755.      0.8635095E-04
  2962.043       3.502273      0.8289582E-10   4821593.      0.8622782E-04
  2963.864       3.509859      0.8287053E-10   4824419.      0.8610585E-04
  2965.677       3.517341      0.8284536E-10   4827236.      0.8598503E-04
  2967.552       3.524388      0.8282626E-10   4830197.      0.8586021E-04
  2969.351       3.531672      0.8280134E-10   4832994.      0.8574159E-04
  2971.143       3.538861      0.8277654E-10   4835782.      0.8562402E-04
  2972.927       3.545959      0.8275186E-10   4838560.      0.8550750E-04
  2974.705       3.552967      0.8272730E-10   4841329.      0.8539198E-04
  2976.477       3.559889      0.8270285E-10   4844089.      0.8527746E-04
  2978.241       3.566727      0.8267852E-10   4846840.      0.8516390E-04
  2979.999       3.573483      0.8265430E-10   4849583.      0.8505130E-04
  2981.751       3.580159      0.8263019E-10   4852317.      0.8493961E-04
  2983.497       3.586758      0.8260619E-10   4855043.      0.8482884E-04
  2985.236       3.593283      0.8258229E-10   4857760.      0.8471895E-04
  2986.970       3.599734      0.8255850E-10   4860469.      0.8460994E-04
  2988.697       3.606114      0.8253481E-10   4863170.      0.8450177E-04
  2990.418       3.612424      0.8251123E-10   4865864.      0.8439445E-04
  2992.134       3.618668      0.8248774E-10   4868550.      0.8428794E-04
  2993.844       3.624845      0.8246436E-10   4871228.      0.8418223E-04
  2995.548       3.630959      0.8244107E-10   4873899.      0.8407732E-04
  2997.247       3.637011      0.8241787E-10   4876563.      0.8397317E-04
  2999.027       3.642618      0.8240160E-10   4879410.      0.8386382E-04
  3000.715       3.648550      0.8237859E-10   4882060.      0.8376119E-04
  3002.398       3.654424      0.8235567E-10   4884702.      0.8365928E-04
  3004.076       3.660242      0.8233284E-10   4887338.      0.8355810E-04
  3005.749       3.666005      0.8231010E-10   4889968.      0.8345763E-04
  3007.416       3.671714      0.8228745E-10   4892590.      0.8335785E-04
