|6.6.6
pyro_1.tab                                                                                          
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3158.965       7.126491       4.178035       4070631.      0.4972359E-04
  3159.786       7.129880       4.178892       4070504.      0.4959390E-04
  3172.750       7.155770       4.208375       4090410.      0.5006363E-04
  3173.569       7.159151       4.209229       4090330.      0.4993420E-04
  3174.739       7.165331       4.210513       4090348.      0.4975443E-04
  3175.553       7.168692       4.211363       4090251.      0.4962817E-04
  3176.366       7.172036       4.212211       4090145.      0.4950260E-04
  3177.177       7.175373       4.213057       4090057.      0.4937815E-04
  3177.987       7.178684       4.213902       4089969.      0.4925460E-04
  3178.795       7.182017       4.214746       4089861.      0.4913197E-04
  3179.602       7.185310       4.215587       4089776.      0.4901019E-04
  3180.407       7.188621       4.216428       4089647.      0.4888914E-04
  3181.211       7.191904       4.217266       4089623.      0.4876936E-04
  3182.013       7.195182       4.218103       4089531.      0.4865025E-04
  3182.814       7.198453       4.218939       4089458.      0.4853198E-04
  3183.614       7.201716       4.219773       4089413.      0.4841446E-04
  3184.411       7.204966       4.220606       4089357.      0.4829802E-04
  3185.208       7.208207       4.221437       4089319.      0.4818227E-04
  3186.003       7.211443       4.222267       4089276.      0.4806741E-04
  3186.797       7.214665       4.223095       4089251.      0.4795321E-04
  3187.589       7.217889       4.223921       4089175.      0.4784007E-04
  3188.380       7.221091       4.224747       4089181.      0.4772738E-04
  3189.170       7.224293       4.225570       4089168.      0.4761571E-04
  3189.958       7.227489       4.226393       4089141.      0.4750463E-04
  3191.017       7.234483       4.227956       4089259.      0.4734055E-04
  3191.801       7.237628       4.228775       4089291.      0.4723226E-04
  3192.584       7.240779       4.229592       4089302.      0.4712420E-04
  3193.365       7.243926       4.230408       4089304.      0.4701703E-04
  3194.145       7.247064       4.231223       4089284.      0.4691048E-04
  3194.924       7.250200       4.232036       4089268.      0.4680446E-04
  3195.701       7.253323       4.232848       4089303.      0.4669965E-04
  3196.478       7.256434       4.233659       4089306.      0.4659507E-04
  3197.252       7.259534       4.234468       4089356.      0.4649160E-04
  3198.026       7.264334       4.235661       4089412.      0.4636496E-04
  3198.797       7.267433       4.236467       4089384.      0.4626289E-04
  3199.568       7.270499       4.237273       4089446.      0.4616157E-04
  3200.337       7.273577       4.238077       4089473.      0.4606067E-04
  3201.105       7.276638       4.238879       4089522.      0.4596061E-04
  3201.872       7.279695       4.239681       4089580.      0.4586081E-04
  3202.637       7.282746       4.240481       4089634.      0.4576206E-04
  3203.401       7.285778       4.241279       4089697.      0.4566329E-04
  3204.165       7.288813       4.242077       4089762.      0.4556569E-04
  3205.028       7.293258       4.243171       4089922.      0.4545309E-04
  3205.788       7.296258       4.243965       4090050.      0.4535651E-04
  3206.547       7.299269       4.244759       4090091.      0.4526076E-04
  3207.305       7.302267       4.245551       4090215.      0.4516566E-04
  3208.062       7.305276       4.246341       4090242.      0.4507109E-04
  3208.813       7.309123       4.247331       4090334.      0.4496717E-04
  3209.567       7.312100       4.248120       4090417.      0.4487385E-04
  3210.342       7.315377       4.248970       4090534.      0.4477780E-04
  3211.094       7.318338       4.249756       4090636.      0.4468581E-04
  3211.867       7.321693       4.250629       4090736.      0.4459012E-04
  3212.616       7.324636       4.251412       4090894.      0.4449889E-04
  3213.385       7.327845       4.252249       4091024.      0.4440598E-04
  3214.132       7.330788       4.253030       4091138.      0.4431580E-04
  3214.899       7.333907       4.253854       4091195.      0.4422528E-04
  3215.644       7.336819       4.254632       4091383.      0.4413635E-04
  3216.388       7.339724       4.255409       4091527.      0.4404767E-04
  3217.153       7.343118       4.256263       4091641.      0.4395353E-04
  3217.895       7.346006       4.257038       4091789.      0.4386613E-04
  3218.661       7.349019       4.257827       4091947.      0.4377954E-04
  3219.401       7.351901       4.258599       4092079.      0.4369303E-04
  3220.214       7.354695       4.259254       4092310.      0.4360711E-04
  3220.951       7.357575       4.260023       4092419.      0.4352138E-04
  3221.687       7.360439       4.260792       4092608.      0.4343612E-04
  3222.422       7.363314       4.261559       4092702.      0.4335128E-04
  3223.156       7.366176       4.262325       4092857.      0.4326685E-04
  3224.042       7.368851       4.262844       4093175.      0.4318294E-04
  3224.774       7.371704       4.263607       4093284.      0.4309927E-04
  3225.505       7.374550       4.264369       4093456.      0.4301634E-04
  3226.235       7.377392       4.265130       4093616.      0.4293352E-04
  3226.964       7.380227       4.265890       4093769.      0.4285132E-04
  3227.692       7.383059       4.266648       4093920.      0.4276939E-04
  3228.419       7.385882       4.267406       4094088.      0.4268772E-04
  3229.145       7.388698       4.268162       4094264.      0.4260671E-04
  3229.870       7.391517       4.268918       4094384.      0.4252612E-04
  3230.471       7.396689       4.270505       4094573.      0.4243317E-04
  3231.193       7.399477       4.271259       4094760.      0.4235384E-04
  3231.915       7.402278       4.272012       4094882.      0.4227478E-04
  3232.635       7.405046       4.272764       4095098.      0.4219612E-04
  3233.354       7.407833       4.273515       4095243.      0.4211787E-04
  3234.073       7.410595       4.274264       4095450.      0.4204020E-04
  3234.790       7.413365       4.275013       4095638.      0.4196284E-04
  3235.507       7.416120       4.275761       4095858.      0.4188579E-04
  3236.222       7.418887       4.276507       4095988.      0.4180916E-04
  3236.937       7.421636       4.277252       4096210.      0.4173275E-04
  3237.651       7.424383       4.277997       4096376.      0.4165694E-04
  3238.524       7.428555       4.278949       4096820.      0.4157317E-04
  3239.236       7.431284       4.279691       4097011.      0.4149820E-04
  3239.946       7.434004       4.280432       4097248.      0.4142324E-04
  3240.656       7.436732       4.281171       4097437.      0.4134893E-04
  3241.365       7.439449       4.281910       4097658.      0.4127501E-04
  3242.072       7.442166       4.282647       4097841.      0.4120138E-04
  3242.779       7.444869       4.283384       4098061.      0.4112799E-04
  3243.485       7.447576       4.284119       4098241.      0.4105495E-04
  3244.191       7.450286       4.284854       4098433.      0.4098221E-04
  3245.189       7.451946       4.284889       4098886.      0.4090959E-04
  3245.893       7.454648       4.285620       4099087.      0.4083735E-04
  3246.596       7.457328       4.286350       4099355.      0.4076545E-04
  3247.297       7.460022       4.287079       4099539.      0.4069390E-04
  3247.999       7.462711       4.287807       4099732.      0.4062260E-04
  3248.699       7.465384       4.288533       4099992.      0.4055162E-04
  3249.398       7.468057       4.289259       4100214.      0.4048086E-04
  3250.097       7.470729       4.289984       4100409.      0.4041053E-04
  3250.794       7.473386       4.290708       4100663.      0.4034045E-04
  3251.491       7.476038       4.291432       4100949.      0.4027062E-04
  3252.187       7.478704       4.292154       4101090.      0.4020120E-04
  3252.882       7.481359       4.292875       4101356.      0.4013214E-04
  3253.576       7.483996       4.293595       4101607.      0.4006345E-04
  3254.269       7.486636       4.294314       4101813.      0.3999493E-04
  3254.962       7.489271       4.295032       4102086.      0.3992666E-04
  3255.654       7.491907       4.295749       4102291.      0.3985864E-04
  3256.344       7.494538       4.296466       4102527.      0.3979107E-04
  3256.946       7.498788       4.297824       4102840.      0.3972401E-04
  3257.634       7.501414       4.298539       4103024.      0.3965699E-04
  3258.322       7.504007       4.299253       4103327.      0.3959065E-04
  3259.028       7.506699       4.299974       4103601.      0.3952419E-04
  3259.715       7.509302       4.300686       4103858.      0.3945830E-04
  3265.341       7.538550       4.308839       4110038.      0.3920672E-04
  3266.020       7.541100       4.309550       4110309.      0.3914319E-04
  3272.451       7.573669       4.318003       4117351.      0.3886073E-04
  3273.122       7.576163       4.318711       4117624.      0.3879938E-04
  3273.791       7.578661       4.319418       4117890.      0.3873834E-04
  3274.460       7.581155       4.320124       4118117.      0.3867754E-04
  3275.128       7.583647       4.320829       4118364.      0.3861691E-04
  3275.796       7.586129       4.321533       4118669.      0.3855667E-04
  3276.462       7.588611       4.322236       4118932.      0.3849650E-04
  3277.128       7.591083       4.322939       4119221.      0.3843693E-04
  3277.793       7.593562       4.323640       4119474.      0.3837714E-04
  3280.656       7.611546       4.328553       4122650.      0.3823245E-04
  3281.316       7.613984       4.329253       4122959.      0.3817437E-04
  3281.976       7.616422       4.329952       4123210.      0.3811651E-04
  3282.635       7.618852       4.330651       4123490.      0.3805887E-04
  3283.293       7.621284       4.331348       4123781.      0.3800132E-04
  3283.950       7.623701       4.332045       4124071.      0.3794420E-04
  3284.607       7.626119       4.332741       4124385.      0.3788730E-04
  3285.263       7.628548       4.333435       4124639.      0.3783043E-04
  3109.696       6.205417       2.980986       4016768.      0.5042833E-04
  3110.534       6.990315       4.077540       4016488.      0.5028367E-04
  3115.435       7.003978       4.087909       4022798.      0.5028300E-04
  3116.284       7.007582       4.088794       4022561.      0.5013657E-04
  3123.455       7.027815       4.104364       4032405.      0.5018425E-04
  3124.298       7.031367       4.105244       4032223.      0.5004179E-04
  3121.892       7.030510       4.098386       4026069.      0.4967437E-04
  3122.730       7.034057       4.099262       4025845.      0.4953482E-04
  3140.890       7.073317       4.140599       4054591.      0.5019636E-04
  3141.724       7.076806       4.141470       4054376.      0.5005836E-04
  3142.556       7.080296       4.142339       4054174.      0.4992207E-04
  3155.728       7.110300       4.171708       4074010.      0.5029175E-04
  3156.556       7.113742       4.172573       4073820.      0.5015736E-04
  3164.206       7.129458       4.189704       4085047.      0.5038002E-04
  3165.032       7.132869       4.190566       4084955.      0.5024668E-04
  3171.112       7.146819       4.203826       4093341.      0.5035240E-04
  3171.934       7.150237       4.204684       4093159.      0.5022073E-04
  3172.814       7.154482       4.205688       4093016.      0.5007476E-04
  3173.632       7.157862       4.206543       4092909.      0.4994544E-04
  3174.449       7.161244       4.207396       4092731.      0.4981732E-04
  3175.265       7.164604       4.208248       4092653.      0.4969021E-04
  3176.079       7.167968       4.209098       4092473.      0.4956412E-04
  3176.891       7.171315       4.209946       4092401.      0.4943886E-04
  3177.702       7.174654       4.210793       4092257.      0.4931443E-04
  3178.512       7.177981       4.211639       4092175.      0.4919123E-04
  3179.320       7.181299       4.212482       4092048.      0.4906867E-04
  3180.126       7.184610       4.213325       4091979.      0.4894726E-04
  3180.931       7.187905       4.214165       4091880.      0.4882655E-04
  3182.100       7.196539       4.215994       4091937.      0.4861817E-04
  3182.900       7.199802       4.216831       4091876.      0.4850080E-04
  3183.698       7.203047       4.217666       4091817.      0.4838374E-04
  3184.495       7.206301       4.218500       4091730.      0.4826795E-04
  3185.290       7.209527       4.219332       4091723.      0.4815317E-04
  3186.084       7.212755       4.220163       4091645.      0.4803886E-04
  3186.877       7.215972       4.220992       4091605.      0.4792554E-04
  3187.668       7.219181       4.221820       4091569.      0.4781282E-04
  3188.458       7.222384       4.222647       4091514.      0.4770087E-04
  3189.247       7.225566       4.223472       4091527.      0.4758966E-04
  3190.034       7.228752       4.224295       4091496.      0.4747969E-04
  3190.820       7.231923       4.225117       4091469.      0.4737012E-04
  3191.604       7.235083       4.225938       4091467.      0.4726105E-04
  3192.387       7.238248       4.226757       4091449.      0.4715281E-04
  3193.169       7.241398       4.227575       4091474.      0.4704534E-04
  3193.949       7.244538       4.228392       4091491.      0.4693876E-04
  3194.729       7.247664       4.229207       4091489.      0.4683261E-04
  3195.506       7.250802       4.230020       4091501.      0.4672736E-04
  3196.535       7.257600       4.231569       4091700.      0.4657469E-04
  3197.309       7.260694       4.232379       4091757.      0.4647150E-04
  3198.081       7.263777       4.233188       4091779.      0.4636899E-04
  3198.853       7.266858       4.233996       4091827.      0.4626696E-04
  3199.623       7.269934       4.234802       4091839.      0.4616562E-04
  3200.392       7.273008       4.235607       4091881.      0.4606513E-04
  3201.159       7.276070       4.236411       4091888.      0.4596517E-04
  3201.926       7.279107       4.237213       4091997.      0.4586545E-04
  3202.691       7.282172       4.238015       4091996.      0.4576678E-04
  3203.455       7.285195       4.238814       4092106.      0.4566839E-04
  3204.218       7.288227       4.239613       4092139.      0.4557085E-04
  3204.979       7.291253       4.240410       4092194.      0.4547391E-04
  3205.740       7.294275       4.241206       4092263.      0.4537760E-04
  3206.499       7.297285       4.242001       4092347.      0.4528173E-04
  3207.257       7.300291       4.242794       4092414.      0.4518632E-04
  3208.014       7.303278       4.243586       4092491.      0.4509185E-04
  3208.770       7.306268       4.244377       4092567.      0.4499744E-04
  3209.525       7.309239       4.245166       4092718.      0.4490374E-04
  3210.459       7.314702       4.246491       4093018.      0.4478705E-04
  3211.211       7.317667       4.247277       4093088.      0.4469482E-04
  3211.961       7.320623       4.248063       4093206.      0.4460326E-04
  3212.710       7.323573       4.248847       4093282.      0.4451221E-04
  3213.458       7.326515       4.249630       4093381.      0.4442158E-04
  3214.205       7.329444       4.250412       4093480.      0.4433152E-04
  3214.951       7.332367       4.251193       4093622.      0.4424209E-04
  3215.696       7.335294       4.251972       4093712.      0.4415309E-04
  3216.440       7.338208       4.252750       4093862.      0.4406444E-04
  3217.155       7.344640       4.254373       4093848.      0.4394208E-04
  3217.895       7.347523       4.255149       4094057.      0.4385511E-04
  3218.634       7.350412       4.255924       4094149.      0.4376883E-04
  3219.373       7.353297       4.256698       4094275.      0.4368261E-04
  3220.110       7.356152       4.257471       4094438.      0.4359676E-04
  3220.846       7.359012       4.258243       4094628.      0.4351183E-04
  3221.581       7.361878       4.259013       4094744.      0.4342715E-04
  3222.436       7.362330       4.259133       4095006.      0.4336514E-04
  3223.170       7.365194       4.259900       4095147.      0.4328122E-04
  3224.108       7.366563       4.259991       4095396.      0.4320630E-04
  3224.840       7.369404       4.260755       4095603.      0.4312246E-04
  3225.572       7.372257       4.261518       4095754.      0.4303910E-04
  3226.302       7.375107       4.262279       4095890.      0.4295638E-04
  3227.031       7.377936       4.263040       4096070.      0.4287394E-04
  3227.760       7.380777       4.263799       4096201.      0.4279201E-04
  3228.487       7.383602       4.264558       4096370.      0.4271019E-04
  3229.091       7.388824       4.266150       4096463.      0.4261522E-04
  3229.815       7.391628       4.266907       4096622.      0.4253504E-04
  3230.539       7.394420       4.267663       4096824.      0.4245513E-04
  3231.261       7.397204       4.268418       4097032.      0.4237544E-04
  3231.983       7.400007       4.269171       4097156.      0.4229652E-04
  3232.704       7.402786       4.269924       4097306.      0.4221776E-04
  3233.423       7.405563       4.270675       4097515.      0.4213950E-04
  3234.142       7.408338       4.271426       4097688.      0.4206149E-04
  3234.860       7.411105       4.272175       4097897.      0.4198404E-04
  3235.577       7.413864       4.272924       4098064.      0.4190698E-04
  3236.293       7.416629       4.273671       4098242.      0.4182996E-04
  3237.169       7.420820       4.274627       4098666.      0.4174547E-04
  3237.882       7.423578       4.275371       4098847.      0.4166943E-04
  3238.595       7.426310       4.276115       4099016.      0.4159374E-04
  3239.307       7.429046       4.276857       4099224.      0.4151865E-04
  3240.018       7.431776       4.277599       4099412.      0.4144374E-04
  3240.728       7.434495       4.278339       4099656.      0.4136912E-04
  3241.437       7.437227       4.279078       4099806.      0.4129534E-04
  3242.145       7.439942       4.279817       4100025.      0.4122143E-04
  3242.852       7.442649       4.280554       4100240.      0.4114805E-04
  3243.852       7.444308       4.280590       4100674.      0.4107523E-04
  3244.558       7.447013       4.281324       4100886.      0.4100204E-04
  3245.263       7.449718       4.282057       4101084.      0.4092931E-04
  3245.967       7.452413       4.282788       4101320.      0.4085700E-04
  3246.670       7.455107       4.283519       4101526.      0.4078483E-04
  3247.372       7.457810       4.284249       4101698.      0.4071308E-04
  3248.074       7.460492       4.284977       4101900.      0.4064173E-04
  3248.774       7.463164       4.285705       4102135.      0.4057039E-04
  3249.474       7.465840       4.286432       4102387.      0.4049973E-04
  3250.173       7.468515       4.287157       4102593.      0.4042945E-04
  3250.871       7.471163       4.287882       4102835.      0.4035917E-04
  3251.568       7.473835       4.288606       4103057.      0.4028925E-04
  3252.264       7.476502       4.289329       4103241.      0.4021970E-04
  3252.959       7.479147       4.290050       4103494.      0.4015069E-04
  3253.654       7.481791       4.290771       4103734.      0.4008167E-04
  3254.189       7.486340       4.292315       4103994.      0.4001326E-04
  3254.881       7.488979       4.293035       4104200.      0.3994532E-04
  3255.498       7.492521       4.294156       4104428.      0.3987857E-04
  3256.189       7.495146       4.294874       4104678.      0.3981135E-04
  3256.878       7.497755       4.295591       4104901.      0.3974443E-04
  3257.675       7.499657       4.295923       4105208.      0.3967568E-04
  3258.363       7.502257       4.296638       4105478.      0.3960922E-04
  3262.603       7.523918       4.302754       4109997.      0.3940982E-04
  3263.285       7.526499       4.303467       4110195.      0.3934538E-04
  3266.206       7.541664       4.307432       4113142.      0.3919013E-04
  3266.883       7.544197       4.308144       4113398.      0.3912690E-04
  3272.515       7.571534       4.315229       4119405.      0.3887854E-04
  3273.185       7.574029       4.315937       4119681.      0.3881712E-04
  3273.855       7.576527       4.316645       4119951.      0.3875593E-04
  3274.524       7.579021       4.317352       4120207.      0.3869498E-04
  3275.193       7.581515       4.318057       4120444.      0.3863446E-04
  3275.860       7.583997       4.318762       4120759.      0.3857412E-04
  3276.527       7.586478       4.319466       4121029.      0.3851399E-04
  3279.393       7.604547       4.324394       4124173.      0.3836665E-04
  3280.055       7.606990       4.325097       4124472.      0.3830807E-04
  3280.717       7.609447       4.325798       4124690.      0.3824957E-04
  3281.377       7.611878       4.326499       4124993.      0.3819142E-04
  3282.037       7.614320       4.327199       4125293.      0.3813379E-04
  3282.696       7.616758       4.327898       4125547.      0.3807578E-04
  3283.355       7.619186       4.328596       4125807.      0.3801843E-04
  3284.012       7.621604       4.329293       4126162.      0.3796116E-04
  3108.863       6.192156       2.974616       4021794.      0.5088052E-04
  3109.706       6.980106       4.074830       4021499.      0.5073134E-04
  3115.343       6.996394       4.086883       4028838.      0.5072746E-04
  3116.196       7.000031       4.087773       4028555.      0.5057760E-04
  3125.392       7.023083       4.108178       4041976.      0.5075943E-04
  3126.241       7.026671       4.109062       4041779.      0.5061273E-04
  3127.087       7.030258       4.109945       4041536.      0.5046695E-04
  3127.932       7.033831       4.110827       4041283.      0.5032315E-04
  3128.775       7.037386       4.111706       4041094.      0.5018015E-04
  3129.616       7.040942       4.112584       4040837.      0.5003876E-04
  3130.455       7.044483       4.113459       4040605.      0.4989809E-04
  3153.548       7.097974       4.166123       4076537.      0.5063938E-04
  3154.380       7.101459       4.166993       4076379.      0.5050186E-04
  3166.316       7.127097       4.193985       4094369.      0.5087292E-04
  3167.146       7.130562       4.194851       4094162.      0.5073656E-04
  3169.466       7.137715       4.199258       4096284.      0.5064985E-04
  3170.292       7.141153       4.200121       4096093.      0.5051571E-04
  3171.213       7.145139       4.201058       4096009.      0.5037326E-04
  3172.035       7.148540       4.201918       4095858.      0.5024173E-04
  3172.856       7.151955       4.202775       4095686.      0.5011123E-04
  3173.675       7.155337       4.203631       4095559.      0.4998186E-04
  3174.493       7.158730       4.204486       4095418.      0.4985368E-04
  3175.309       7.162098       4.205339       4095256.      0.4972613E-04
  3176.123       7.165458       4.206190       4095129.      0.4959938E-04
  3176.936       7.168819       4.207039       4095010.      0.4947399E-04
  3177.748       7.172143       4.207887       4094919.      0.4934920E-04
  3178.558       7.175482       4.208734       4094778.      0.4922579E-04
  3179.366       7.178796       4.209579       4094734.      0.4910302E-04
  3180.541       7.187521       4.211413       4094662.      0.4888960E-04
  3181.344       7.190803       4.212254       4094576.      0.4877040E-04
  3182.146       7.194076       4.213093       4094476.      0.4865179E-04
  3182.946       7.197344       4.213931       4094395.      0.4853390E-04
  3183.745       7.200598       4.214767       4094349.      0.4841708E-04
  3184.542       7.203838       4.215602       4094293.      0.4830097E-04
  3185.338       7.207076       4.216436       4094234.      0.4818563E-04
  3186.133       7.210302       4.217267       4094202.      0.4807107E-04
  3186.926       7.213522       4.218098       4094130.      0.4795744E-04
  3187.718       7.216728       4.218927       4094120.      0.4784480E-04
  3188.508       7.219933       4.219754       4094073.      0.4773248E-04
  3189.297       7.223129       4.220580       4094050.      0.4762096E-04
  3190.084       7.226308       4.221405       4094054.      0.4751057E-04
  3190.871       7.229485       4.222228       4093995.      0.4740053E-04
  3191.656       7.232655       4.223049       4093982.      0.4729158E-04
  3192.439       7.235826       4.223870       4093950.      0.4718326E-04
  3193.221       7.238977       4.224688       4093961.      0.4707547E-04
  3194.002       7.242120       4.225506       4093976.      0.4696879E-04
  3195.035       7.248978       4.227059       4094151.      0.4681280E-04
  3195.812       7.252091       4.227873       4094155.      0.4670800E-04
  3196.587       7.255195       4.228686       4094189.      0.4660389E-04
  3197.362       7.258295       4.229497       4094198.      0.4650048E-04
  3198.135       7.261385       4.230307       4094240.      0.4639785E-04
  3198.907       7.264478       4.231116       4094232.      0.4629572E-04
  3199.677       7.267547       4.231923       4094295.      0.4619399E-04
  3200.446       7.270624       4.232729       4094281.      0.4609343E-04
  3201.215       7.273679       4.233534       4094368.      0.4599313E-04
  3201.981       7.276726       4.234337       4094454.      0.4589345E-04
  3202.747       7.279783       4.235139       4094464.      0.4579434E-04
  3203.511       7.282818       4.235940       4094537.      0.4569617E-04
  3204.275       7.285851       4.236739       4094549.      0.4559821E-04
  3205.037       7.288877       4.237537       4094636.      0.4550113E-04
  3205.798       7.291904       4.238334       4094669.      0.4540448E-04
  3206.557       7.294918       4.239130       4094749.      0.4530856E-04
  3207.316       7.297920       4.239924       4094815.      0.4521294E-04
  3208.073       7.300924       4.240717       4094887.      0.4511807E-04
  3209.011       7.306417       4.242045       4095191.      0.4499902E-04
  3209.765       7.309393       4.242835       4095245.      0.4490559E-04
  3210.518       7.312369       4.243624       4095327.      0.4481293E-04
  3211.270       7.315329       4.244411       4095420.      0.4472064E-04
  3212.021       7.318284       4.245198       4095510.      0.4462878E-04
  3212.770       7.321222       4.245983       4095663.      0.4453749E-04
  3213.519       7.324169       4.246767       4095756.      0.4444702E-04
  3214.266       7.327121       4.247549       4095807.      0.4435661E-04
  3215.013       7.330052       4.248331       4095899.      0.4426686E-04
  3215.731       7.336521       4.249960       4095957.      0.4414236E-04
  3216.474       7.339408       4.250739       4096118.      0.4405420E-04
  3217.216       7.342319       4.251518       4096256.      0.4396686E-04
  3217.956       7.345213       4.252295       4096347.      0.4387934E-04
  3218.696       7.348092       4.253071       4096516.      0.4379280E-04
  3219.435       7.350977       4.253845       4096629.      0.4370666E-04
  3220.172       7.353858       4.254619       4096751.      0.4362086E-04
  3220.909       7.356722       4.255391       4096898.      0.4353572E-04
  3221.644       7.359593       4.256163       4097014.      0.4345065E-04
  3222.478       7.360723       4.256488       4097286.      0.4338330E-04
  3223.212       7.363586       4.257256       4097419.      0.4329905E-04
  3223.965       7.366661       4.258064       4097613.      0.4321355E-04
  3224.697       7.369512       4.258830       4097729.      0.4313022E-04
  3225.449       7.372597       4.259639       4097949.      0.4304552E-04
  3226.179       7.375437       4.260403       4098072.      0.4296312E-04
  3226.908       7.378265       4.261166       4098222.      0.4288100E-04
  3227.659       7.381333       4.261960       4098372.      0.4279780E-04
  3228.385       7.384139       4.262721       4098537.      0.4271630E-04
  3229.132       7.387177       4.263519       4098750.      0.4263429E-04
  3229.857       7.389985       4.264277       4098906.      0.4255412E-04
  3230.551       7.393382       4.265240       4099101.      0.4247092E-04
  3231.273       7.396172       4.265996       4099248.      0.4239153E-04
  3231.995       7.398960       4.266751       4099396.      0.4231265E-04
  3232.715       7.401750       4.267505       4099566.      0.4223410E-04
  3233.435       7.404527       4.268257       4099727.      0.4215584E-04
  3234.153       7.407299       4.269009       4099884.      0.4207803E-04
  3234.871       7.410051       4.269760       4100155.      0.4200067E-04
  3235.669       7.413587       4.270619       4100380.      0.4191819E-04
  3236.384       7.416328       4.271367       4100578.      0.4184150E-04
  3237.099       7.419086       4.272114       4100744.      0.4176561E-04
  3237.813       7.421831       4.272860       4100936.      0.4168953E-04
  3238.525       7.424569       4.273605       4101151.      0.4161388E-04
  3239.237       7.427303       4.274349       4101336.      0.4153896E-04
  3239.958       7.431865       4.275611       4101627.      0.4145625E-04
  3240.668       7.434586       4.276353       4101832.      0.4138208E-04
  3241.377       7.437298       4.277094       4102045.      0.4130822E-04
  3242.084       7.440001       4.277834       4102221.      0.4123480E-04
  3242.791       7.442705       4.278573       4102457.      0.4116154E-04
  3243.497       7.445407       4.279311       4102646.      0.4108874E-04
  3244.202       7.448108       4.280048       4102792.      0.4101645E-04
  3244.906       7.450787       4.280784       4103046.      0.4094415E-04
  3245.609       7.453466       4.281519       4103284.      0.4087251E-04
  3246.312       7.456155       4.282253       4103452.      0.4080065E-04
  3247.013       7.458826       4.282985       4103701.      0.4072951E-04
  3247.714       7.461501       4.283717       4103905.      0.4065887E-04
  3248.414       7.464159       4.284448       4104137.      0.4058839E-04
  3249.112       7.466822       4.285178       4104338.      0.4051802E-04
  3249.811       7.469482       4.285907       4104565.      0.4044818E-04
  3250.508       7.472133       4.286635       4104801.      0.4037854E-04
  3251.204       7.474774       4.287361       4105034.      0.4030917E-04
  3251.899       7.477423       4.288087       4105263.      0.4024028E-04
  3252.594       7.480060       4.288812       4105465.      0.4017149E-04
  3253.288       7.482697       4.289536       4105707.      0.4010323E-04
  3254.191       7.485079       4.289896       4106117.      0.4003204E-04
  3254.883       7.487711       4.290617       4106339.      0.3996430E-04
  3255.575       7.490339       4.291337       4106557.      0.3989668E-04
  3256.265       7.492951       4.292056       4106815.      0.3982949E-04
  3256.955       7.495564       4.292774       4107048.      0.3976238E-04
  3257.714       7.497954       4.293315       4107327.      0.3969389E-04
  3258.402       7.500559       4.294031       4107553.      0.3962747E-04
  3266.414       7.544494       4.305867       4116574.      0.3926864E-04
  3267.091       7.547034       4.306581       4116836.      0.3920554E-04
  3267.767       7.549557       4.307294       4117115.      0.3914263E-04
  3268.443       7.552086       4.308006       4117354.      0.3907994E-04
  3269.118       7.554610       4.308718       4117595.      0.3901747E-04
  3269.792       7.557122       4.309428       4117880.      0.3895543E-04
  3270.465       7.559639       4.310138       4118150.      0.3889373E-04
  3271.138       7.562154       4.310846       4118392.      0.3883192E-04
  3271.810       7.564662       4.311554       4118649.      0.3877040E-04
  3278.127       7.597524       4.320227       4125685.      0.3850207E-04
  3278.791       7.599976       4.320932       4126008.      0.3844278E-04
  3279.453       7.602431       4.321636       4126268.      0.3838378E-04
  3280.116       7.604885       4.322339       4126518.      0.3832528E-04
  3280.777       7.607324       4.323041       4126795.      0.3826681E-04
  3281.438       7.609775       4.323743       4127045.      0.3820856E-04
  3282.098       7.612219       4.324443       4127314.      0.3815071E-04
  3282.757       7.614645       4.325143       4127630.      0.3809272E-04
  3108.024       6.178673       2.968138       4026989.      0.5134467E-04
  3108.873       6.969743       4.072136       4026642.      0.5119226E-04
  3122.082       7.006133       4.101780       4045976.      0.5140195E-04
  3122.939       7.009789       4.102673       4045647.      0.5124912E-04
  3123.793       7.013429       4.103564       4045368.      0.5109782E-04
  3124.645       7.017060       4.104454       4045066.      0.5094791E-04
  3125.496       7.020674       4.105342       4044788.      0.5079960E-04
  3126.345       7.024285       4.106227       4044518.      0.5065215E-04
  3127.192       7.027870       4.107111       4044242.      0.5050646E-04
  3128.037       7.031450       4.107993       4044024.      0.5036184E-04
  3128.880       7.035022       4.108874       4043758.      0.5021839E-04
  3155.144       7.094104       4.169152       4085191.      0.5113255E-04
  3155.981       7.097636       4.170027       4084885.      0.5099164E-04
  3166.080       7.120496       4.192750       4099792.      0.5125183E-04
  3166.913       7.123992       4.193622       4099568.      0.5111305E-04
  3167.745       7.127471       4.194491       4099323.      0.5097531E-04
  3168.575       7.130940       4.195359       4099118.      0.5083872E-04
  3169.603       7.135733       4.196415       4099120.      0.5067756E-04
  3170.429       7.139175       4.197279       4098902.      0.5054376E-04
  3171.253       7.142612       4.198141       4098695.      0.5041061E-04
  3172.076       7.146028       4.199002       4098527.      0.5027896E-04
  3172.898       7.149426       4.199860       4098381.      0.5014808E-04
  3173.718       7.152820       4.200718       4098197.      0.5001812E-04
  3174.536       7.156221       4.201573       4098041.      0.4988945E-04
  3175.352       7.159574       4.202427       4097963.      0.4976196E-04
