|6.6.6
echon_4.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3409.840       7.245524       4.160294       4031579.      0.3588220E-04
  3410.567       7.248469       4.160972       4031858.      0.3581100E-04
  3411.292       7.251400       4.161649       4032189.      0.3574023E-04
  3416.020       7.273512       4.167136       4037279.      0.3556235E-04
  3416.739       7.276404       4.167812       4037637.      0.3549313E-04
  3417.457       7.279301       4.168487       4037950.      0.3542425E-04
  3418.174       7.282192       4.169162       4038257.      0.3535584E-04
  3418.890       7.285075       4.169835       4038594.      0.3528766E-04
  3419.605       7.287956       4.170508       4038932.      0.3521979E-04
  3420.320       7.290836       4.171180       4039234.      0.3515221E-04
  3421.033       7.293705       4.171851       4039586.      0.3508489E-04
  3291.994       5.858105       2.814143       4009822.      0.5117983E-04
  3292.917       6.757489       4.049534       4009688.      0.5101997E-04
  3293.854       6.761462       4.050381       4009527.      0.5085569E-04
  3294.789       6.765422       4.051225       4009413.      0.5069282E-04
  3295.721       6.769374       4.052068       4009282.      0.5053108E-04
  3296.652       6.773319       4.052909       4009152.      0.5037085E-04
  3297.580       6.777239       4.053749       4009054.      0.5021161E-04
  3298.506       6.781148       4.054587       4008956.      0.5005390E-04
  3299.430       6.785065       4.055423       4008858.      0.4989743E-04
  3300.352       6.788950       4.056257       4008796.      0.4974187E-04
  3301.271       6.792845       4.057090       4008681.      0.4958755E-04
  3302.190       6.796713       4.057922       4008658.      0.4943611E-04
  3303.105       6.800577       4.058751       4008578.      0.4928442E-04
  3304.019       6.804431       4.059579       4008519.      0.4913376E-04
  3304.930       6.808280       4.060405       4008439.      0.4898413E-04
  3305.839       6.812112       4.061230       4008373.      0.4883547E-04
  3306.747       6.815923       4.062053       4008364.      0.4868795E-04
  3307.652       6.819737       4.062874       4008351.      0.4854186E-04
  3308.555       6.823546       4.063694       4008270.      0.4839670E-04
  3309.456       6.827337       4.064512       4008254.      0.4825237E-04
  3310.356       6.831120       4.065329       4008219.      0.4810935E-04
  3311.253       6.834883       4.066144       4008241.      0.4796706E-04
  3312.148       6.838647       4.066957       4008217.      0.4782611E-04
  3313.042       6.842396       4.067769       4008220.      0.4768598E-04
  3313.933       6.846140       4.068580       4008221.      0.4754697E-04
  3314.823       6.849881       4.069389       4008224.      0.4740891E-04
  3315.711       6.853603       4.070197       4008204.      0.4727165E-04
  3316.597       6.857315       4.071003       4008223.      0.4713554E-04
  3317.482       6.861029       4.071808       4008271.      0.4700207E-04
  3318.364       6.864714       4.072611       4008325.      0.4686772E-04
  3319.244       6.868414       4.073413       4008295.      0.4673437E-04
  3320.123       6.872081       4.074213       4008378.      0.4660193E-04
  3321.000       6.875750       4.075012       4008427.      0.4647043E-04
  3321.874       6.879417       4.075809       4008412.      0.4633981E-04
  3322.748       6.883066       4.076605       4008482.      0.4621016E-04
  3323.619       6.886707       4.077399       4008557.      0.4608129E-04
  3324.488       6.890337       4.078193       4008606.      0.4595321E-04
  3325.356       6.893967       4.078984       4008643.      0.4582605E-04
  3326.222       6.897583       4.079775       4008711.      0.4569984E-04
  3327.087       6.901183       4.080563       4008794.      0.4557451E-04
  3327.949       6.904783       4.081351       4008856.      0.4544989E-04
  3328.810       6.908374       4.082137       4008950.      0.4532621E-04
  3329.669       6.911965       4.082922       4009003.      0.4520306E-04
  3330.527       6.915533       4.083705       4009110.      0.4508078E-04
  3331.383       6.919099       4.084488       4009203.      0.4495956E-04
  3332.237       6.922654       4.085268       4009294.      0.4483863E-04
  3333.091       6.926210       4.086048       4009394.      0.4472030E-04
  3333.941       6.929741       4.086827       4009526.      0.4460117E-04
  3334.791       6.933278       4.087603       4009625.      0.4448295E-04
  3335.638       6.936802       4.088379       4009728.      0.4436528E-04
  3336.484       6.940323       4.089153       4009843.      0.4424857E-04
  3337.328       6.943829       4.089926       4009953.      0.4413238E-04
  3338.171       6.947323       4.090698       4010099.      0.4401686E-04
  3339.012       6.950824       4.091468       4010190.      0.4390217E-04
  3339.852       6.954308       4.092237       4010325.      0.4378831E-04
  3340.690       6.957786       4.093005       4010447.      0.4367504E-04
  3341.526       6.961256       4.093772       4010549.      0.4356249E-04
  3342.361       6.964718       4.094537       4010709.      0.4345055E-04
  3343.195       6.968180       4.095301       4010829.      0.4333953E-04
  3344.027       6.971619       4.096064       4011013.      0.4322887E-04
  3344.857       6.975056       4.096825       4011161.      0.4311898E-04
  3345.686       6.978490       4.097586       4011297.      0.4300968E-04
  3346.513       6.981914       4.098345       4011450.      0.4290131E-04
  3347.339       6.985335       4.099103       4011588.      0.4279331E-04
  3348.164       6.988750       4.099860       4011751.      0.4268693E-04
  3348.987       6.992147       4.100616       4011948.      0.4258030E-04
  3349.808       6.995537       4.101370       4012129.      0.4247421E-04
  3350.628       6.998935       4.102123       4012263.      0.4236882E-04
  3351.446       7.002313       4.102875       4012424.      0.4226410E-04
  3352.263       7.005681       4.103626       4012644.      0.4215989E-04
  3353.079       7.009054       4.104376       4012798.      0.4205647E-04
  3353.893       7.012416       4.105124       4012963.      0.4195350E-04
  3354.706       7.015772       4.105872       4013130.      0.4185112E-04
  3355.517       7.019110       4.106618       4013349.      0.4174937E-04
  3356.327       7.022456       4.107363       4013518.      0.4164809E-04
  3357.135       7.025790       4.108107       4013709.      0.4154751E-04
  3357.942       7.029118       4.108850       4013869.      0.4144756E-04
  3358.748       7.032433       4.109592       4014093.      0.4134797E-04
  3359.552       7.035748       4.110332       4014266.      0.4124920E-04
  3360.355       7.039058       4.111072       4014463.      0.4115061E-04
  3361.157       7.042354       4.111810       4014674.      0.4105284E-04
  3361.957       7.045647       4.112547       4014888.      0.4095555E-04
  3362.757       7.048937       4.113284       4015125.      0.4086041E-04
  3363.555       7.052221       4.114019       4015314.      0.4076411E-04
  3364.351       7.055494       4.114753       4015538.      0.4066833E-04
  3365.146       7.058762       4.115486       4015742.      0.4057327E-04
  3365.939       7.062017       4.116217       4015968.      0.4047857E-04
  3366.732       7.065270       4.116948       4016217.      0.4038441E-04
  3367.523       7.068523       4.117678       4016391.      0.4029077E-04
  3368.312       7.071760       4.118406       4016638.      0.4019755E-04
  3369.100       7.074997       4.119134       4016857.      0.4010502E-04
  3369.888       7.078230       4.119860       4017074.      0.4001292E-04
  3370.673       7.081440       4.120586       4017360.      0.3992113E-04
  3371.458       7.084662       4.121310       4017562.      0.3983003E-04
  3372.241       7.087882       4.122033       4017766.      0.3973932E-04
  3373.023       7.091084       4.122756       4018037.      0.3964912E-04
  3373.804       7.094283       4.123477       4018266.      0.3955958E-04
  3374.583       7.097475       4.124197       4018495.      0.3947014E-04
  3375.361       7.100658       4.124916       4018748.      0.3938135E-04
  3376.138       7.103842       4.125635       4018979.      0.3929296E-04
  3376.915       7.107019       4.126352       4019227.      0.3920587E-04
  3377.689       7.110187       4.127068       4019496.      0.3911844E-04
  3378.463       7.113354       4.127784       4019731.      0.3903143E-04
  3379.235       7.116510       4.128498       4019982.      0.3894492E-04
  3380.006       7.119662       4.129211       4020227.      0.3885882E-04
  3380.775       7.122813       4.129923       4020477.      0.3877324E-04
  3381.544       7.125951       4.130634       4020749.      0.3868805E-04
  3382.311       7.129083       4.131345       4021013.      0.3860330E-04
  3383.077       7.132209       4.132054       4021267.      0.3851891E-04
  3383.842       7.135336       4.132762       4021542.      0.3843494E-04
  3384.606       7.138448       4.133470       4021827.      0.3835137E-04
  3385.368       7.141556       4.134176       4022076.      0.3826815E-04
  3386.130       7.144670       4.134881       4022311.      0.3818550E-04
  3386.890       7.147765       4.135586       4022629.      0.3810325E-04
  3387.649       7.150867       4.136289       4022869.      0.3802140E-04
  3388.407       7.153955       4.136992       4023141.      0.3793999E-04
  3389.164       7.157037       4.137694       4023424.      0.3785875E-04
  3389.920       7.160117       4.138394       4023698.      0.3777800E-04
  3390.676       7.163198       4.139094       4023970.      0.3769883E-04
  3391.429       7.166267       4.139793       4024263.      0.3761897E-04
  3392.182       7.169326       4.140491       4024574.      0.3753944E-04
  3392.933       7.172386       4.141188       4024841.      0.3746036E-04
  3393.683       7.175440       4.141884       4025139.      0.3738147E-04
  3394.432       7.178488       4.142579       4025399.      0.3730306E-04
  3395.180       7.181526       4.143273       4025683.      0.3722506E-04
  3395.927       7.184564       4.143967       4025976.      0.3714743E-04
  3396.675       7.187617       4.144660       4026264.      0.3707247E-04
  3397.420       7.190639       4.145351       4026583.      0.3699562E-04
  3398.164       7.193660       4.146042       4026869.      0.3691909E-04
  3398.906       7.196675       4.146732       4027174.      0.3684284E-04
  3399.648       7.199689       4.147420       4027449.      0.3676688E-04
  3400.388       7.202692       4.148108       4027768.      0.3669155E-04
  3401.127       7.205697       4.148795       4028060.      0.3661638E-04
  3401.865       7.208689       4.149482       4028378.      0.3654166E-04
  3402.603       7.211678       4.150167       4028670.      0.3646707E-04
  3405.684       7.225952       4.153686       4031731.      0.3632334E-04
  3406.417       7.228920       4.154370       4032024.      0.3625028E-04
  3407.148       7.231878       4.155053       4032330.      0.3617743E-04
  3407.879       7.234838       4.155735       4032635.      0.3610497E-04
  3408.608       7.237790       4.156416       4032954.      0.3603283E-04
  3409.337       7.240737       4.157096       4033271.      0.3596104E-04
  3410.064       7.243678       4.157775       4033610.      0.3588960E-04
  3414.797       7.265858       4.163271       4038680.      0.3570883E-04
  3415.518       7.268768       4.163949       4038982.      0.3563914E-04
  3416.238       7.271672       4.164626       4039336.      0.3556965E-04
  3416.957       7.274567       4.165302       4039655.      0.3550053E-04
  3417.676       7.277470       4.165978       4039954.      0.3543176E-04
  3418.393       7.280364       4.166652       4040266.      0.3536305E-04
  3419.109       7.283250       4.167326       4040625.      0.3529492E-04
  3419.824       7.286135       4.167999       4040913.      0.3522698E-04
  3290.295       5.846801       2.808713       4012844.      0.5154025E-04
  3291.223       6.747308       4.045249       4012641.      0.5137784E-04
  3292.165       6.751301       4.046099       4012491.      0.5121064E-04
  3293.105       6.755290       4.046948       4012362.      0.5104490E-04
  3294.042       6.759265       4.047795       4012207.      0.5088026E-04
  3294.978       6.763229       4.048640       4012083.      0.5071734E-04
  3295.911       6.767182       4.049484       4011951.      0.5055537E-04
  3296.841       6.771124       4.050326       4011826.      0.5039477E-04
  3297.770       6.775061       4.051166       4011701.      0.5023550E-04
  3298.696       6.778980       4.052004       4011591.      0.5007726E-04
  3299.621       6.782887       4.052841       4011493.      0.4992055E-04
  3300.544       6.786787       4.053677       4011429.      0.4976643E-04
  3301.464       6.790672       4.054510       4011325.      0.4961176E-04
  3302.382       6.794548       4.055342       4011276.      0.4945884E-04
  3303.298       6.798426       4.056172       4011155.      0.4930642E-04
  3304.212       6.802278       4.057000       4011103.      0.4915569E-04
  3305.124       6.806116       4.057827       4011079.      0.4900570E-04
  3306.033       6.809959       4.058652       4010969.      0.4885714E-04
  3306.941       6.813781       4.059476       4010913.      0.4870935E-04
  3307.847       6.817604       4.060298       4010857.      0.4856298E-04
  3308.750       6.821401       4.061118       4010850.      0.4841728E-04
  3309.652       6.825193       4.061937       4010821.      0.4827297E-04
  3310.552       6.828990       4.062754       4010747.      0.4812960E-04
  3311.449       6.832754       4.063570       4010782.      0.4798742E-04
  3312.345       6.836524       4.064384       4010735.      0.4784596E-04
  3313.239       6.840280       4.065197       4010729.      0.4770590E-04
  3314.131       6.844018       4.066008       4010741.      0.4756650E-04
  3315.021       6.847762       4.066818       4010709.      0.4742831E-04
  3315.910       6.851493       4.067626       4010756.      0.4729253E-04
  3316.797       6.855214       4.068433       4010721.      0.4715635E-04
  3317.681       6.858924       4.069238       4010755.      0.4702094E-04
  3318.563       6.862621       4.070042       4010770.      0.4688626E-04
  3319.444       6.866309       4.070844       4010815.      0.4675286E-04
  3320.323       6.869981       4.071645       4010857.      0.4662030E-04
  3321.200       6.873660       4.072444       4010844.      0.4648842E-04
  3322.075       6.877323       4.073242       4010913.      0.4635763E-04
  3322.949       6.880969       4.074038       4010964.      0.4622780E-04
  3323.820       6.884626       4.074833       4010974.      0.4609892E-04
  3324.690       6.888262       4.075627       4011029.      0.4597053E-04
  3325.559       6.891881       4.076419       4011119.      0.4584346E-04
  3326.425       6.895508       4.077210       4011147.      0.4571698E-04
  3327.290       6.899110       4.077999       4011231.      0.4559130E-04
  3328.153       6.902724       4.078788       4011260.      0.4546652E-04
  3329.014       6.906305       4.079574       4011379.      0.4534269E-04
  3329.873       6.909896       4.080360       4011426.      0.4521946E-04
  3330.731       6.913473       4.081144       4011511.      0.4509708E-04
  3331.589       6.917041       4.081927       4011632.      0.4497685E-04
  3332.443       6.920602       4.082708       4011714.      0.4485623E-04
  3333.296       6.924156       4.083488       4011805.      0.4473620E-04
  3334.147       6.927700       4.084267       4011906.      0.4461686E-04
  3334.997       6.931236       4.085044       4012002.      0.4449868E-04
  3335.844       6.934761       4.085820       4012084.      0.4438052E-04
  3336.691       6.938279       4.086595       4012219.      0.4426357E-04
  3337.535       6.941792       4.087368       4012299.      0.4414766E-04
  3338.378       6.945295       4.088140       4012434.      0.4403182E-04
  3339.220       6.948790       4.088911       4012535.      0.4391705E-04
  3340.060       6.952276       4.089681       4012657.      0.4380305E-04
  3340.898       6.955764       4.090449       4012764.      0.4368962E-04
  3341.735       6.959224       4.091216       4012945.      0.4357666E-04
  3342.570       6.962701       4.091982       4013011.      0.4346484E-04
  3343.404       6.966152       4.092746       4013183.      0.4335359E-04
  3344.236       6.969600       4.093510       4013329.      0.4324287E-04
  3345.066       6.973048       4.094272       4013441.      0.4313296E-04
  3345.896       6.976481       4.095033       4013603.      0.4302362E-04
  3346.724       6.979906       4.095793       4013776.      0.4291565E-04
  3347.550       6.983333       4.096551       4013903.      0.4280785E-04
  3348.375       6.986737       4.097308       4014101.      0.4270046E-04
  3349.198       6.990149       4.098064       4014212.      0.4259350E-04
  3350.019       6.993545       4.098819       4014363.      0.4248749E-04
  3350.839       6.996930       4.099573       4014559.      0.4238190E-04
  3351.658       7.000320       4.100325       4014695.      0.4227699E-04
  3352.475       7.003695       4.101076       4014886.      0.4217284E-04
  3353.291       7.007065       4.101827       4015063.      0.4206916E-04
  3354.106       7.010430       4.102576       4015216.      0.4196610E-04
  3354.919       7.013785       4.103323       4015399.      0.4186359E-04
  3355.730       7.017132       4.104070       4015611.      0.4176185E-04
  3356.540       7.020475       4.104815       4015770.      0.4166048E-04
  3357.349       7.023811       4.105560       4015935.      0.4155954E-04
  3358.156       7.027143       4.106303       4016113.      0.4145952E-04
  3358.962       7.030461       4.107045       4016335.      0.4135996E-04
  3359.767       7.033777       4.107786       4016521.      0.4126109E-04
  3360.570       7.037082       4.108526       4016724.      0.4116244E-04
  3361.373       7.040393       4.109265       4016942.      0.4106604E-04
  3362.174       7.043681       4.110003       4017149.      0.4096866E-04
  3362.973       7.046983       4.110739       4017316.      0.4087182E-04
  3363.771       7.050256       4.111475       4017562.      0.4077552E-04
  3364.567       7.053536       4.112209       4017747.      0.4067974E-04
  3365.362       7.056798       4.112942       4017953.      0.4058441E-04
  3366.156       7.060066       4.113674       4018175.      0.4048962E-04
  3366.948       7.063318       4.114406       4018411.      0.4039541E-04
  3367.739       7.066571       4.115136       4018619.      0.4030172E-04
  3368.529       7.069817       4.115865       4018830.      0.4020833E-04
  3369.318       7.073053       4.116593       4019049.      0.4011556E-04
  3370.105       7.076285       4.117319       4019263.      0.4002355E-04
  3370.891       7.079509       4.118045       4019480.      0.3993181E-04
  3371.676       7.082727       4.118770       4019727.      0.3984047E-04
  3372.459       7.085935       4.119494       4019978.      0.3974969E-04
  3373.241       7.089146       4.120216       4020196.      0.3965941E-04
  3374.022       7.092354       4.120938       4020395.      0.3956976E-04
  3374.802       7.095539       4.121659       4020684.      0.3948030E-04
  3375.581       7.098733       4.122378       4020907.      0.3939227E-04
  3376.359       7.101913       4.123097       4021162.      0.3930392E-04
  3377.134       7.105091       4.123815       4021397.      0.3921582E-04
  3377.909       7.108271       4.124531       4021609.      0.3912831E-04
  3378.683       7.111429       4.125247       4021887.      0.3904122E-04
  3379.455       7.114593       4.125961       4022110.      0.3895447E-04
  3380.226       7.117741       4.126675       4022395.      0.3886834E-04
  3380.996       7.120886       4.127387       4022666.      0.3878276E-04
  3381.765       7.124034       4.128099       4022863.      0.3869726E-04
  3382.532       7.127171       4.128810       4023147.      0.3861266E-04
  3383.299       7.130296       4.129519       4023412.      0.3852813E-04
  3384.064       7.133428       4.130228       4023645.      0.3844410E-04
  3384.828       7.136547       4.130936       4023905.      0.3836057E-04
  3385.590       7.139658       4.131642       4024185.      0.3827724E-04
  3386.352       7.142764       4.132348       4024460.      0.3819427E-04
  3387.113       7.145870       4.133053       4024703.      0.3811223E-04
  3387.872       7.148968       4.133757       4024964.      0.3803014E-04
  3388.630       7.152055       4.134460       4025264.      0.3794861E-04
  3389.388       7.155151       4.135162       4025534.      0.3786857E-04
  3390.144       7.158231       4.135863       4025807.      0.3778779E-04
  3390.899       7.161303       4.136563       4026073.      0.3770731E-04
  3391.653       7.164372       4.137262       4026379.      0.3762738E-04
  3392.405       7.167441       4.137960       4026631.      0.3754782E-04
  3393.157       7.170496       4.138658       4026937.      0.3746878E-04
  3393.907       7.173558       4.139354       4027166.      0.3738977E-04
  3394.656       7.176605       4.140049       4027467.      0.3731136E-04
  3395.407       7.179658       4.140744       4027798.      0.3723581E-04
  3396.154       7.182697       4.141438       4028074.      0.3715796E-04
  3396.900       7.185733       4.142131       4028358.      0.3708053E-04
  3397.645       7.188765       4.142822       4028624.      0.3700352E-04
  3398.389       7.191783       4.143513       4028937.      0.3692691E-04
  3399.132       7.194800       4.144203       4029228.      0.3685066E-04
  3399.873       7.197818       4.144893       4029514.      0.3677483E-04
  3400.614       7.200825       4.145581       4029814.      0.3669924E-04
  3401.353       7.203827       4.146268       4030096.      0.3662404E-04
  3402.092       7.206819       4.146955       4030422.      0.3654916E-04
  3402.829       7.209815       4.147640       4030688.      0.3647477E-04
  3403.565       7.212800       4.148325       4030999.      0.3640041E-04
  3406.640       7.227061       4.151848       4034063.      0.3625783E-04
  3407.372       7.230022       4.152531       4034380.      0.3618492E-04
  3408.102       7.232980       4.153213       4034696.      0.3611248E-04
  3408.832       7.235942       4.153895       4034983.      0.3604026E-04
  3413.569       7.258184       4.159399       4040063.      0.3585692E-04
  3414.292       7.261103       4.160079       4040385.      0.3578653E-04
  3415.015       7.264015       4.160758       4040691.      0.3571632E-04
  3415.736       7.266928       4.161436       4040997.      0.3564653E-04
  3416.456       7.269838       4.162114       4041329.      0.3557710E-04
  3417.176       7.272738       4.162790       4041660.      0.3550793E-04
  3417.894       7.275638       4.163466       4041951.      0.3543889E-04
  3418.611       7.278530       4.164141       4042283.      0.3537028E-04
  3288.591       5.835417       2.803243       4016053.      0.5191838E-04
  3289.524       6.737064       4.040954       4015856.      0.5175223E-04
  3290.471       6.741087       4.041808       4015678.      0.5158197E-04
  3291.416       6.745105       4.042661       4015500.      0.5141324E-04
  3292.359       6.749114       4.043513       4015308.      0.5124595E-04
  3293.299       6.753107       4.044362       4015129.      0.5107961E-04
  3294.237       6.757084       4.045210       4015002.      0.5091466E-04
  3295.173       6.761050       4.046056       4014877.      0.5075113E-04
  3296.106       6.765007       4.046900       4014720.      0.5058898E-04
  3297.037       6.768961       4.047742       4014563.      0.5042826E-04
  3297.966       6.772889       4.048583       4014466.      0.5026864E-04
  3298.894       6.776819       4.049422       4014358.      0.5011111E-04
  3299.819       6.780725       4.050260       4014266.      0.4995388E-04
  3300.741       6.784632       4.051095       4014158.      0.4979812E-04
  3301.662       6.788526       4.051929       4014043.      0.4964333E-04
  3302.580       6.792410       4.052762       4013958.      0.4948966E-04
  3303.497       6.796281       4.053592       4013854.      0.4933726E-04
  3304.411       6.800133       4.054421       4013820.      0.4918594E-04
  3305.323       6.803987       4.055249       4013732.      0.4903600E-04
  3306.233       6.807823       4.056074       4013667.      0.4888693E-04
  3307.141       6.811650       4.056899       4013600.      0.4873906E-04
  3308.047       6.815471       4.057721       4013553.      0.4859230E-04
  3308.951       6.819278       4.058542       4013519.      0.4844656E-04
  3309.853       6.823083       4.059362       4013444.      0.4830189E-04
  3310.754       6.826860       4.060179       4013440.      0.4815815E-04
  3311.652       6.830646       4.060996       4013403.      0.4801578E-04
  3312.548       6.834414       4.061810       4013368.      0.4787428E-04
  3313.442       6.838176       4.062624       4013333.      0.4773385E-04
  3314.335       6.841932       4.063436       4013325.      0.4759535E-04
  3315.226       6.845667       4.064246       4013316.      0.4745647E-04
  3316.114       6.849392       4.065054       4013342.      0.4731907E-04
  3317.001       6.853119       4.065862       4013320.      0.4718271E-04
  3317.886       6.856835       4.066667       4013319.      0.4704690E-04
  3318.768       6.860533       4.067472       4013341.      0.4691235E-04
  3319.650       6.864220       4.068274       4013378.      0.4677837E-04
  3320.529       6.867907       4.069076       4013362.      0.4664570E-04
  3321.406       6.871582       4.069875       4013430.      0.4651393E-04
  3322.282       6.875246       4.070674       4013471.      0.4638291E-04
  3323.156       6.878913       4.071471       4013462.      0.4625277E-04
  3324.028       6.882555       4.072266       4013504.      0.4612337E-04
  3324.898       6.886190       4.073061       4013567.      0.4599498E-04
  3325.766       6.889825       4.073853       4013609.      0.4586750E-04
  3326.633       6.893445       4.074645       4013658.      0.4574088E-04
  3327.498       6.897060       4.075435       4013720.      0.4561514E-04
  3328.361       6.900669       4.076223       4013778.      0.4549010E-04
  3329.223       6.904262       4.077010       4013858.      0.4536584E-04
  3330.084       6.907860       4.077796       4013910.      0.4524346E-04
  3330.942       6.911433       4.078581       4013990.      0.4512087E-04
  3331.798       6.915001       4.079364       4014084.      0.4499925E-04
  3332.653       6.918567       4.080146       4014133.      0.4487832E-04
  3333.506       6.922111       4.080926       4014292.      0.4475802E-04
  3334.358       6.925668       4.081705       4014334.      0.4463860E-04
  3335.208       6.929197       4.082483       4014445.      0.4451982E-04
  3336.056       6.932733       4.083260       4014554.      0.4440201E-04
  3336.902       6.936257       4.084035       4014633.      0.4428499E-04
  3337.747       6.939765       4.084809       4014753.      0.4416854E-04
  3338.591       6.943274       4.085581       4014850.      0.4405277E-04
  3339.433       6.946774       4.086353       4014972.      0.4393787E-04
  3340.273       6.950258       4.087123       4015082.      0.4382354E-04
  3341.111       6.953746       4.087891       4015198.      0.4370991E-04
  3341.948       6.957220       4.088659       4015330.      0.4359715E-04
  3342.784       6.960692       4.089425       4015424.      0.4348485E-04
  3343.618       6.964148       4.090190       4015603.      0.4337359E-04
  3344.450       6.967602       4.090954       4015709.      0.4326276E-04
  3345.282       6.971046       4.091717       4015878.      0.4315370E-04
  3346.112       6.974490       4.092478       4015972.      0.4304415E-04
  3346.939       6.977914       4.093238       4016146.      0.4293533E-04
  3347.766       6.981344       4.093997       4016277.      0.4282719E-04
  3348.591       6.984752       4.094755       4016435.      0.4271965E-04
  3349.414       6.988162       4.095511       4016596.      0.4261282E-04
  3350.236       6.991563       4.096266       4016739.      0.4250635E-04
  3351.056       6.994957       4.097020       4016908.      0.4240092E-04
  3351.875       6.998347       4.097773       4017016.      0.4229561E-04
  3352.693       7.001722       4.098525       4017233.      0.4219131E-04
  3353.509       7.005099       4.099276       4017348.      0.4208750E-04
  3354.324       7.008462       4.100025       4017550.      0.4198429E-04
  3355.137       7.011821       4.100773       4017736.      0.4188182E-04
  3355.949       7.015167       4.101520       4017905.      0.4177982E-04
  3356.759       7.018514       4.102266       4018100.      0.4167844E-04
  3357.568       7.021849       4.103011       4018280.      0.4157748E-04
  3358.376       7.025180       4.103755       4018448.      0.4147724E-04
  3359.182       7.028511       4.104497       4018608.      0.4137745E-04
  3359.988       7.031832       4.105239       4018811.      0.4127922E-04
  3360.791       7.035133       4.105979       4019017.      0.4118067E-04
  3361.593       7.038443       4.106718       4019203.      0.4108267E-04
  3362.394       7.041736       4.107456       4019417.      0.4098519E-04
  3363.193       7.045033       4.108193       4019618.      0.4088817E-04
  3363.991       7.048316       4.108929       4019818.      0.4079180E-04
  3364.788       7.051595       4.109663       4020006.      0.4069584E-04
  3365.583       7.054866       4.110397       4020218.      0.4060037E-04
  3366.377       7.058136       4.111130       4020412.      0.4050559E-04
  3367.170       7.061387       4.111861       4020643.      0.4041121E-04
  3367.961       7.064642       4.112592       4020859.      0.4031744E-04
  3368.751       7.067886       4.113321       4021061.      0.4022393E-04
  3369.540       7.071126       4.114049       4021267.      0.4013117E-04
  3370.328       7.074358       4.114777       4021513.      0.4003883E-04
  3371.114       7.077588       4.115503       4021727.      0.3994713E-04
  3371.899       7.080804       4.116228       4021972.      0.3985560E-04
  3372.683       7.084024       4.116952       4022160.      0.3976480E-04
  3373.465       7.087236       4.117675       4022381.      0.3967436E-04
  3374.247       7.090437       4.118397       4022632.      0.3958526E-04
  3375.027       7.093639       4.119118       4022875.      0.3949587E-04
  3375.806       7.096828       4.119838       4023099.      0.3940698E-04
  3376.583       7.100005       4.120557       4023363.      0.3931836E-04
  3377.359       7.103186       4.121275       4023593.      0.3923030E-04
  3378.134       7.106356       4.121992       4023864.      0.3914257E-04
  3378.908       7.109529       4.122708       4024072.      0.3905562E-04
  3379.680       7.112695       4.123423       4024286.      0.3896864E-04
  3380.452       7.115846       4.124137       4024541.      0.3888260E-04
  3381.222       7.118998       4.124849       4024789.      0.3879679E-04
  3381.991       7.122142       4.125561       4025028.      0.3871130E-04
  3382.758       7.125281       4.126272       4025291.      0.3862627E-04
  3383.525       7.128410       4.126982       4025551.      0.3854180E-04
  3384.290       7.131541       4.127691       4025781.      0.3845752E-04
  3385.054       7.134659       4.128399       4026060.      0.3837399E-04
  3385.817       7.137770       4.129106       4026352.      0.3829066E-04
  3386.579       7.140888       4.129813       4026583.      0.3820789E-04
  3387.340       7.143990       4.130518       4026851.      0.3812546E-04
  3388.100       7.147095       4.131222       4027114.      0.3804394E-04
  3388.858       7.150180       4.131925       4027415.      0.3796222E-04
  3389.616       7.153271       4.132627       4027674.      0.3788095E-04
  3390.372       7.156358       4.133329       4027907.      0.3780008E-04
  3391.127       7.159432       4.134029       4028185.      0.3771970E-04
  3391.881       7.162508       4.134729       4028469.      0.3763960E-04
  3392.633       7.165569       4.135427       4028779.      0.3756001E-04
  3393.385       7.168633       4.136125       4029021.      0.3748073E-04
  3394.134       7.171676       4.136822       4029297.      0.3740040E-04
  3394.883       7.174731       4.137517       4029548.      0.3732193E-04
  3395.632       7.177778       4.138212       4029848.      0.3724377E-04
  3396.379       7.180823       4.138906       4030111.      0.3716602E-04
  3397.125       7.183853       4.139599       4030400.      0.3708868E-04
  3397.870       7.186885       4.140291       4030692.      0.3701141E-04
  3398.614       7.189906       4.140983       4030985.      0.3693473E-04
  3399.357       7.192928       4.141673       4031252.      0.3685855E-04
  3400.099       7.195948       4.142362       4031553.      0.3678274E-04
  3400.839       7.198952       4.143051       4031832.      0.3670695E-04
  3401.579       7.201955       4.143739       4032170.      0.3663160E-04
  3402.318       7.204957       4.144426       4032445.      0.3655685E-04
  3403.055       7.207948       4.145111       4032746.      0.3648220E-04
  3403.792       7.210937       4.145797       4033052.      0.3640798E-04
  3404.527       7.213927       4.146481       4033301.      0.3633423E-04
  3405.262       7.216903       4.147164       4033615.      0.3626050E-04
  3405.995       7.219879       4.147846       4033951.      0.3618728E-04
  3406.728       7.222850       4.148528       4034205.      0.3611441E-04
  3410.259       7.239316       4.152589       4037876.      0.3596424E-04
  3410.986       7.242259       4.153269       4038189.      0.3589275E-04
  3411.712       7.245198       4.153948       4038497.      0.3582151E-04
  3412.438       7.248134       4.154627       4038800.      0.3575080E-04
  3413.162       7.251059       4.155304       4039121.      0.3568024E-04
  3413.885       7.253984       4.155981       4039439.      0.3561009E-04
  3286.869       5.823932       2.797727       4019185.      0.5229269E-04
