|6.6.6
chon_1.tab                                                                                          
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3172.991       6.422258       3.730865       4029204.      0.5925415E-04
  3174.035       6.426631       3.731941       4028174.      0.5902082E-04
  3175.387       6.430609       3.733738       4028035.      0.5884696E-04
  3176.427       6.434943       3.734810       4027124.      0.5861894E-04
  3177.463       6.439247       3.735878       4026150.      0.5839337E-04
  3178.496       6.443550       3.736944       4025180.      0.5817104E-04
  3179.526       6.447796       3.738007       4024368.      0.5795138E-04
  3180.553       6.452033       3.739067       4023508.      0.5773420E-04
  3181.577       6.456276       3.740125       4022650.      0.5752011E-04
  3182.599       6.460476       3.741180       4021842.      0.5730728E-04
  3183.700       6.464661       3.742416       4021055.      0.5709956E-04
  3184.716       6.468823       3.743465       4020319.      0.5689209E-04
  3185.729       6.472986       3.744512       4019561.      0.5668728E-04
  3186.740       6.477115       3.745557       4018824.      0.5648452E-04
  3187.747       6.481234       3.746598       4018079.      0.5628375E-04
  3188.752       6.485329       3.747637       4017392.      0.5608531E-04
  3189.755       6.489425       3.748674       4016683.      0.5588918E-04
  3190.806       6.493409       3.749828       4016251.      0.5571339E-04
  3191.804       6.497467       3.750860       4015617.      0.5552130E-04
  3192.834       6.501474       3.751969       4015009.      0.5533656E-04
  3193.826       6.505482       3.752996       4014410.      0.5514799E-04
  3194.816       6.509518       3.754020       4013758.      0.5496183E-04
  3198.576       6.525922       3.760998       4016402.      0.5466368E-04
  3199.557       6.529889       3.762015       4015830.      0.5448348E-04
  3199.506       6.529254       3.760803       4013950.      0.5433956E-04
  3200.483       6.533201       3.761816       4013409.      0.5416194E-04
  3231.049       6.668431       3.826456       4048131.      0.5293335E-04
  3231.975       6.672119       3.827441       4047653.      0.5277971E-04
  3232.899       6.675755       3.828425       4047266.      0.5262755E-04
  3233.820       6.679402       3.829406       4046870.      0.5247651E-04
  3234.740       6.683009       3.830385       4046534.      0.5232692E-04
  3235.658       6.686632       3.831363       4046083.      0.5217849E-04
  3236.573       6.690216       3.832338       4045831.      0.5203152E-04
  3237.487       6.693816       3.833311       4045408.      0.5188565E-04
  3238.399       6.697407       3.834282       4045065.      0.5174120E-04
  3239.309       6.700970       3.835251       4044727.      0.5159750E-04
  3240.218       6.704503       3.836218       4044435.      0.5145561E-04
  3301.091       6.936833       3.962180       4122881.      0.5051463E-04
  3301.926       6.940058       3.963096       4122648.      0.5039621E-04
  3302.760       6.943260       3.964011       4122399.      0.5027865E-04
  3303.592       6.946464       3.964923       4122171.      0.5016210E-04
  3304.423       6.949633       3.965835       4122010.      0.5004576E-04
  3305.252       6.952830       3.966744       4121750.      0.4993061E-04
  3306.080       6.956016       3.967652       4121508.      0.4981604E-04
  3306.906       6.959162       3.968558       4121329.      0.4970275E-04
  3307.731       6.962335       3.969463       4121105.      0.4958941E-04
  3309.567       6.968999       3.972448       4122324.      0.4947471E-04
  3310.388       6.972143       3.973349       4122117.      0.4936345E-04
  3311.217       6.975477       3.974303       4121951.      0.4925010E-04
  3312.036       6.978605       3.975200       4121754.      0.4913975E-04
  3312.853       6.981711       3.976096       4121582.      0.4903079E-04
  3313.654       6.983603       3.976712       4121429.      0.4893458E-04
  3314.469       6.986718       3.977605       4121216.      0.4882685E-04
  3315.314       6.991427       3.978906       4121154.      0.4870300E-04
  3316.125       6.994516       3.979795       4121048.      0.4859690E-04
  3316.915       6.995042       3.980071       4120792.      0.4851503E-04
  3317.725       6.998134       3.980957       4120620.      0.4840945E-04
  3318.534       7.001210       3.981843       4120498.      0.4830446E-04
  3319.342       7.004272       3.982726       4120332.      0.4820009E-04
  3320.148       7.007315       3.983608       4120213.      0.4809646E-04
  3320.954       7.010365       3.984489       4120161.      0.4799360E-04
  3321.758       7.013428       3.985368       4119979.      0.4789105E-04
  3322.604       7.019718       3.987078       4120029.      0.4776121E-04
  3323.405       7.022719       3.987955       4119983.      0.4766052E-04
  3324.204       7.025756       3.988829       4119818.      0.4756089E-04
  3325.001       7.028753       3.989703       4119713.      0.4746134E-04
  3325.798       7.031724       3.990575       4119685.      0.4736269E-04
  3326.593       7.034719       3.991445       4119569.      0.4726441E-04
  3327.388       7.037704       3.992314       4119499.      0.4716658E-04
  3328.181       7.040668       3.993182       4119431.      0.4706982E-04
  3328.973       7.043640       3.994048       4119345.      0.4697317E-04
  3329.763       7.046614       3.994913       4119214.      0.4687710E-04
  3330.553       7.049566       3.995777       4119188.      0.4678197E-04
  3331.388       7.053574       3.996962       4119192.      0.4667781E-04
  3332.175       7.056500       3.997823       4119195.      0.4658376E-04
  3332.961       7.059441       3.998682       4119108.      0.4648990E-04
  3333.745       7.062347       3.999539       4119105.      0.4639651E-04
  3334.529       7.065282       4.000396       4119053.      0.4630407E-04
  3335.311       7.068206       4.001251       4118967.      0.4621216E-04
  3336.092       7.071104       4.002105       4118950.      0.4612000E-04
  3336.872       7.074010       4.002957       4118926.      0.4602912E-04
  3337.651       7.076906       4.003808       4118907.      0.4593849E-04
  3338.429       7.079790       4.004658       4118855.      0.4584810E-04
  3339.206       7.082664       4.005506       4118858.      0.4575856E-04
  3339.981       7.085533       4.006354       4118845.      0.4566897E-04
  3340.756       7.088430       4.007199       4118809.      0.4558010E-04
  3341.529       7.091276       4.008044       4118813.      0.4549203E-04
  3342.302       7.094132       4.008887       4118843.      0.4540398E-04
  3343.073       7.096992       4.009729       4118796.      0.4531678E-04
  3343.843       7.099850       4.010570       4118769.      0.4522956E-04
  3344.613       7.102677       4.011409       4118828.      0.4514292E-04
  3345.417       7.106054       4.012420       4118824.      0.4505265E-04
  3346.184       7.108881       4.013257       4118845.      0.4496708E-04
  3346.950       7.111697       4.014092       4118874.      0.4488204E-04
  3347.715       7.114510       4.014926       4118938.      0.4479759E-04
  3348.479       7.117328       4.015759       4118931.      0.4471279E-04
  3349.241       7.120129       4.016591       4118954.      0.4462912E-04
  3350.003       7.122938       4.017421       4118980.      0.4454517E-04
  3350.764       7.125719       4.018251       4119053.      0.4446253E-04
  3351.524       7.128514       4.019079       4119065.      0.4437942E-04
  3352.283       7.131300       4.019905       4119069.      0.4429729E-04
  3353.040       7.134081       4.020731       4119168.      0.4421552E-04
  3353.797       7.136853       4.021555       4119180.      0.4413399E-04
  3354.553       7.139641       4.022378       4119205.      0.4405309E-04
  3355.308       7.142382       4.023200       4119317.      0.4397183E-04
  3356.062       7.145137       4.024021       4119397.      0.4389194E-04
  3356.814       7.147912       4.024840       4119402.      0.4381195E-04
  3357.566       7.150671       4.025659       4119402.      0.4373215E-04
  3358.317       7.153397       4.026476       4119473.      0.4365301E-04
  3359.098       7.156225       4.027350       4119616.      0.4357212E-04
  3359.847       7.158992       4.028164       4119641.      0.4349382E-04
  3360.595       7.161706       4.028978       4119718.      0.4341566E-04
  3361.342       7.164445       4.029790       4119766.      0.4333788E-04
  3362.088       7.167167       4.030601       4119852.      0.4326060E-04
  3362.833       7.169870       4.031411       4119934.      0.4318363E-04
  3363.577       7.172593       4.032220       4119962.      0.4310713E-04
  3364.321       7.175302       4.033028       4120074.      0.4303055E-04
  3365.063       7.177983       4.033834       4120183.      0.4295446E-04
  3365.805       7.180678       4.034639       4120302.      0.4287910E-04
  3366.545       7.183367       4.035444       4120368.      0.4280374E-04
  3367.285       7.186068       4.036247       4120443.      0.4272895E-04
  3368.023       7.188741       4.037049       4120518.      0.4265423E-04
  3368.761       7.191426       4.037850       4120661.      0.4257988E-04
  3369.498       7.194096       4.038649       4120723.      0.4250585E-04
  3370.234       7.196779       4.039448       4120764.      0.4243222E-04
  3370.969       7.199445       4.040246       4120893.      0.4235908E-04
  3371.728       7.201834       4.040968       4120995.      0.4228417E-04
  3372.461       7.204480       4.041763       4121138.      0.4221141E-04
  3373.194       7.207142       4.042558       4121196.      0.4213895E-04
  3373.925       7.209795       4.043351       4121290.      0.4206686E-04
  3374.656       7.212418       4.044142       4121496.      0.4199491E-04
  3375.386       7.215066       4.044933       4121573.      0.4192365E-04
  3376.114       7.217701       4.045723       4121703.      0.4185238E-04
  3376.842       7.220337       4.046512       4121790.      0.4178167E-04
  3377.570       7.222946       4.047299       4121947.      0.4171127E-04
  3378.296       7.225580       4.048086       4122060.      0.4164091E-04
  3379.021       7.228189       4.048871       4122195.      0.4157100E-04
  3379.746       7.230811       4.049656       4122301.      0.4150143E-04
  3380.470       7.233401       4.050439       4122457.      0.4143168E-04
  3381.193       7.236015       4.051222       4122584.      0.4136285E-04
  3381.915       7.238614       4.052003       4122707.      0.4129388E-04
  3161.496       5.659391       2.718683       4045451.      0.6209115E-04
  3162.562       6.375342       3.717563       4044149.      0.6182720E-04
  3163.640       6.379928       3.718672       4042922.      0.6155948E-04
  3164.715       6.384512       3.719777       4041558.      0.6129533E-04
  3165.787       6.389062       3.720879       4040392.      0.6103556E-04
  3166.855       6.393586       3.721978       4039171.      0.6077842E-04
  3167.919       6.398083       3.723073       4037996.      0.6052518E-04
  3168.981       6.402578       3.724166       4036801.      0.6027551E-04
  3170.039       6.407016       3.725255       4035735.      0.6002905E-04
  3171.093       6.411467       3.726341       4034582.      0.5978617E-04
  3172.145       6.415886       3.727425       4033539.      0.5954609E-04
  3173.502       6.419864       3.729227       4033414.      0.5936640E-04
  3174.548       6.424272       3.730305       4032333.      0.5913216E-04
  3175.590       6.428623       3.731380       4031347.      0.5890039E-04
  3176.630       6.432954       3.732453       4030376.      0.5867161E-04
  3177.667       6.437268       3.733522       4029411.      0.5844569E-04
  3178.700       6.441566       3.734588       4028487.      0.5822263E-04
  3179.731       6.445836       3.735652       4027640.      0.5800229E-04
  3180.759       6.450073       3.736713       4026771.      0.5778419E-04
  3181.965       6.454079       3.738194       4026461.      0.5761100E-04
  3182.988       6.458288       3.739250       4025639.      0.5739787E-04
  3184.007       6.462505       3.740303       4024788.      0.5718684E-04
  3185.024       6.466680       3.741353       4024002.      0.5697833E-04
  3186.038       6.470849       3.742401       4023175.      0.5677243E-04
  3187.050       6.474977       3.743446       4022469.      0.5656866E-04
  3188.058       6.479118       3.744488       4021768.      0.5636729E-04
  3189.064       6.483226       3.745528       4020964.      0.5616806E-04
  3190.068       6.487309       3.746565       4020321.      0.5597053E-04
  3191.064       6.491443       3.747588       4019479.      0.5576706E-04
  3192.062       6.495496       3.748620       4018843.      0.5557466E-04
  3193.057       6.499565       3.749650       4018124.      0.5538410E-04
  3198.044       6.521619       3.759261       4022060.      0.5502633E-04
  3199.027       6.525588       3.760283       4021467.      0.5484239E-04
  3200.008       6.529562       3.761302       4020865.      0.5466083E-04
  3200.987       6.533491       3.762319       4020313.      0.5448094E-04
  3229.325       6.659057       3.822034       4051963.      0.5328909E-04
  3230.255       6.662765       3.823025       4051460.      0.5313218E-04
  3231.183       6.666435       3.824013       4051051.      0.5297678E-04
  3232.110       6.670107       3.825000       4050649.      0.5282293E-04
  3233.034       6.673784       3.825984       4050172.      0.5267020E-04
  3233.956       6.677412       3.826966       4049763.      0.5251858E-04
  3234.876       6.681023       3.827946       4049447.      0.5236853E-04
  3235.794       6.684634       3.828924       4049019.      0.5221986E-04
  3236.710       6.688237       3.829899       4048682.      0.5207264E-04
  3237.625       6.691868       3.830873       4048234.      0.5192678E-04
  3238.537       6.695416       3.831845       4047946.      0.5178160E-04
  3299.411       6.927997       3.957669       4126181.      0.5080081E-04
  3300.250       6.931238       3.958590       4125913.      0.5068081E-04
  3301.087       6.934477       3.959509       4125596.      0.5056121E-04
  3301.922       6.937701       3.960426       4125373.      0.5044249E-04
  3302.756       6.940894       3.961342       4125168.      0.5032453E-04
  3303.589       6.944127       3.962256       4124821.      0.5020714E-04
  3304.420       6.947287       3.963169       4124731.      0.5009096E-04
  3305.250       6.950492       3.964080       4124426.      0.4997562E-04
  3306.079       6.953656       3.964989       4124276.      0.4986054E-04
  3307.922       6.960880       3.968102       4125432.      0.4973678E-04
  3308.747       6.964066       3.969008       4125193.      0.4962399E-04
  3309.589       6.968216       3.970152       4125039.      0.4950017E-04
  3310.411       6.971365       3.971054       4124824.      0.4938891E-04
  3311.231       6.974487       3.971954       4124603.      0.4927835E-04
  3312.049       6.977597       3.972853       4124497.      0.4916857E-04
  3312.867       6.980712       3.973750       4124333.      0.4905969E-04
  3313.715       6.985593       3.975083       4124164.      0.4893301E-04
  3314.529       6.988690       3.975977       4124021.      0.4882539E-04
  3315.342       6.991767       3.976870       4123918.      0.4871913E-04
  3316.153       6.994857       3.977761       4123683.      0.4861329E-04
  3316.963       6.997894       3.978650       4123585.      0.4850778E-04
  3317.772       7.000958       3.979538       4123441.      0.4840295E-04
  3318.579       7.004027       3.980425       4123298.      0.4829906E-04
  3319.386       7.007071       3.981310       4123161.      0.4819582E-04
  3320.191       7.010084       3.982193       4123082.      0.4809281E-04
  3321.006       7.011392       3.982674       4122842.      0.4800318E-04
  3321.809       7.014432       3.983554       4122707.      0.4790117E-04
  3322.611       7.017454       3.984433       4122600.      0.4779963E-04
  3323.412       7.020482       3.985311       4122456.      0.4769908E-04
  3324.211       7.023496       3.986187       4122350.      0.4759919E-04
  3325.010       7.026494       3.987061       4122291.      0.4749921E-04
  3325.807       7.029486       3.987934       4122166.      0.4740022E-04
  3326.603       7.032469       3.988806       4122101.      0.4730165E-04
  3327.397       7.035460       3.989676       4121973.      0.4720385E-04
  3328.191       7.038418       3.990545       4121966.      0.4710626E-04
  3328.983       7.041405       3.991412       4121852.      0.4700975E-04
  3329.822       7.045441       3.992601       4121811.      0.4690414E-04
  3330.611       7.048389       3.993466       4121838.      0.4680891E-04
  3331.400       7.051352       3.994329       4121695.      0.4671386E-04
  3332.187       7.054272       3.995190       4121668.      0.4661928E-04
  3332.973       7.057194       3.996051       4121648.      0.4652557E-04
  3333.758       7.060143       3.996910       4121538.      0.4643185E-04
  3334.542       7.063070       3.997767       4121484.      0.4633894E-04
  3335.325       7.065983       3.998623       4121437.      0.4624675E-04
  3336.107       7.068899       3.999478       4121426.      0.4615501E-04
  3336.887       7.071777       4.000332       4121365.      0.4606321E-04
  3337.667       7.074696       4.001184       4121346.      0.4597267E-04
  3338.445       7.077585       4.002035       4121335.      0.4588207E-04
  3339.222       7.080465       4.002884       4121319.      0.4579178E-04
  3339.998       7.083363       4.003732       4121286.      0.4570239E-04
  3340.773       7.086233       4.004579       4121201.      0.4561342E-04
  3341.547       7.089082       4.005425       4121243.      0.4552488E-04
  3342.320       7.091958       4.006269       4121224.      0.4543667E-04
  3343.092       7.094809       4.007112       4121236.      0.4534907E-04
  3343.899       7.098200       4.008126       4121225.      0.4525782E-04
  3344.669       7.101035       4.008967       4121239.      0.4517094E-04
  3345.437       7.103869       4.009806       4121250.      0.4508463E-04
  3346.204       7.106692       4.010643       4121279.      0.4499863E-04
  3346.971       7.109524       4.011480       4121314.      0.4491334E-04
  3347.736       7.112367       4.012315       4121235.      0.4482848E-04
  3348.500       7.115154       4.013149       4121308.      0.4474380E-04
  3349.264       7.117965       4.013981       4121350.      0.4465987E-04
  3350.026       7.120779       4.014813       4121350.      0.4457613E-04
  3350.787       7.123582       4.015643       4121371.      0.4449304E-04
  3351.547       7.126381       4.016472       4121402.      0.4441013E-04
  3352.307       7.129147       4.017300       4121493.      0.4432772E-04
  3353.065       7.131949       4.018126       4121496.      0.4424544E-04
  3353.822       7.134737       4.018951       4121509.      0.4416393E-04
  3354.578       7.137508       4.019775       4121518.      0.4408224E-04
  3355.333       7.140274       4.020598       4121565.      0.4400189E-04
  3356.088       7.143023       4.021420       4121652.      0.4392131E-04
  3356.841       7.145782       4.022240       4121683.      0.4384105E-04
  3357.624       7.148661       4.023117       4121746.      0.4375942E-04
  3358.376       7.151396       4.023935       4121789.      0.4367993E-04
  3359.126       7.154128       4.024752       4121859.      0.4360065E-04
  3359.875       7.156878       4.025567       4121926.      0.4352229E-04
  3360.624       7.159604       4.026382       4122012.      0.4344398E-04
  3361.371       7.162333       4.027195       4122053.      0.4336601E-04
  3362.118       7.165060       4.028007       4122115.      0.4328860E-04
  3362.863       7.167776       4.028818       4122233.      0.4321157E-04
  3363.608       7.170495       4.029628       4122233.      0.4313466E-04
  3364.351       7.173199       4.030436       4122356.      0.4305804E-04
  3365.094       7.175914       4.031244       4122393.      0.4298206E-04
  3365.836       7.178608       4.032050       4122474.      0.4290636E-04
  3366.577       7.181292       4.032855       4122605.      0.4283058E-04
  3367.317       7.183985       4.033659       4122677.      0.4275550E-04
  3368.056       7.186674       4.034462       4122741.      0.4268071E-04
  3368.794       7.189341       4.035264       4122864.      0.4260643E-04
  3369.531       7.192014       4.036065       4122996.      0.4253217E-04
  3370.292       7.194431       4.036790       4123022.      0.4245630E-04
  3371.028       7.197092       4.037588       4123161.      0.4238323E-04
  3371.762       7.199769       4.038385       4123217.      0.4231022E-04
  3372.496       7.202422       4.039181       4123323.      0.4223682E-04
  3373.229       7.205076       4.039976       4123449.      0.4216488E-04
  3373.961       7.207731       4.040770       4123505.      0.4209214E-04
  3374.692       7.210373       4.041563       4123637.      0.4202040E-04
  3375.422       7.213016       4.042355       4123738.      0.4194888E-04
  3376.151       7.215649       4.043145       4123874.      0.4187747E-04
  3376.880       7.218278       4.043935       4124015.      0.4180672E-04
  3377.607       7.220915       4.044723       4124091.      0.4173591E-04
  3378.334       7.223521       4.045511       4124240.      0.4166560E-04
  3379.060       7.226147       4.046297       4124339.      0.4159502E-04
  3379.785       7.228773       4.047082       4124455.      0.4152564E-04
  3380.509       7.231369       4.047867       4124599.      0.4145591E-04
  3159.513       5.646638       2.712557       4051830.      0.6271424E-04
  3160.588       6.363951       3.712964       4050398.      0.6244103E-04
  3161.674       6.368626       3.714080       4049017.      0.6216411E-04
  3162.757       6.373243       3.715193       4047738.      0.6189128E-04
  3163.836       6.377865       3.716302       4046362.      0.6162298E-04
  3164.912       6.382447       3.717408       4045068.      0.6135756E-04
  3165.984       6.387003       3.718511       4043840.      0.6109623E-04
  3167.053       6.391534       3.719610       4042628.      0.6083888E-04
  3168.118       6.396060       3.720706       4041382.      0.6058424E-04
  3169.180       6.400525       3.721800       4040223.      0.6033384E-04
  3170.238       6.405005       3.722890       4039101.      0.6008673E-04
  3171.600       6.409049       3.724698       4038894.      0.5990170E-04
  3172.653       6.413493       3.725783       4037733.      0.5966019E-04
  3173.703       6.417886       3.726865       4036693.      0.5942189E-04
  3174.749       6.422272       3.727943       4035654.      0.5918673E-04
  3175.793       6.426626       3.729019       4034712.      0.5895452E-04
  3176.833       6.430957       3.730092       4033721.      0.5872492E-04
  3177.870       6.435281       3.731162       4032737.      0.5849802E-04
  3178.904       6.439576       3.732229       4031771.      0.5827440E-04
  3180.116       6.443598       3.733715       4031487.      0.5809606E-04
  3181.144       6.447878       3.734777       4030562.      0.5787689E-04
  3182.170       6.452128       3.735836       4029659.      0.5766081E-04
  3183.193       6.456334       3.736892       4028847.      0.5744683E-04
  3184.214       6.460534       3.737946       4028015.      0.5723549E-04
  3185.231       6.464746       3.738997       4027153.      0.5702631E-04
  3186.246       6.468920       3.740045       4026346.      0.5681974E-04
  3187.257       6.473047       3.741091       4025623.      0.5661534E-04
  3188.266       6.477183       3.742134       4024913.      0.5641367E-04
  3189.276       6.481337       3.743179       4024065.      0.5620857E-04
  3190.279       6.485444       3.744216       4023296.      0.5601098E-04
  3191.280       6.489535       3.745252       4022582.      0.5581535E-04
  3196.269       6.511675       3.754847       4026441.      0.5544377E-04
  3197.258       6.515703       3.755874       4025748.      0.5525598E-04
  3198.244       6.519706       3.756899       4025162.      0.5506995E-04
  3199.229       6.523681       3.757921       4024517.      0.5488545E-04
  3227.590       6.649618       3.817598       4055879.      0.5365283E-04
  3228.525       6.653344       3.818594       4055345.      0.5349264E-04
  3229.458       6.657045       3.819587       4054901.      0.5333379E-04
  3230.388       6.660745       3.820578       4054424.      0.5317609E-04
  3231.317       6.664429       3.821567       4054001.      0.5302072E-04
  3232.244       6.668114       3.822554       4053506.      0.5286626E-04
  3233.168       6.671754       3.823539       4053102.      0.5271316E-04
  3234.091       6.675401       3.824522       4052687.      0.5256120E-04
  3235.011       6.679043       3.825503       4052259.      0.5241072E-04
  3235.930       6.682664       3.826481       4051874.      0.5226203E-04
  3236.847       6.686272       3.827458       4051515.      0.5211376E-04
  3297.722       6.919082       3.953144       4129577.      0.5109267E-04
  3298.564       6.922374       3.954069       4129212.      0.5097038E-04
  3299.405       6.925600       3.954993       4129017.      0.5084838E-04
  3300.244       6.928855       3.955915       4128667.      0.5072729E-04
  3301.082       6.932072       3.956836       4128457.      0.5060768E-04
  3301.918       6.935311       3.957754       4128167.      0.5048860E-04
  3302.753       6.938545       3.958672       4127865.      0.5037013E-04
  3303.586       6.941753       3.959587       4127635.      0.5025274E-04
  3304.418       6.944952       3.960501       4127404.      0.5013626E-04
  3306.274       6.952967       3.963792       4128552.      0.5000093E-04
  3307.102       6.956123       3.964701       4128356.      0.4988640E-04
  3307.939       6.959564       3.965675       4128153.      0.4976906E-04
  3308.763       6.962724       3.966581       4127916.      0.4965605E-04
  3309.587       6.965870       3.967486       4127719.      0.4954415E-04
  3310.409       6.969007       3.968389       4127553.      0.4943233E-04
  3311.229       6.972147       3.969291       4127313.      0.4932132E-04
  3312.081       6.977046       3.970629       4127256.      0.4919234E-04
  3312.899       6.980173       3.971528       4127024.      0.4908348E-04
  3313.714       6.983282       3.972424       4126822.      0.4897548E-04
  3314.529       6.986367       3.973320       4126691.      0.4886759E-04
  3315.342       6.989455       3.974213       4126524.      0.4876058E-04
  3316.154       6.992535       3.975106       4126354.      0.4865423E-04
  3316.965       6.995606       3.975996       4126193.      0.4854874E-04
  3317.774       6.998674       3.976885       4126029.      0.4844377E-04
  3318.582       7.001725       3.977773       4125914.      0.4833965E-04
  3319.400       7.003016       3.978257       4125697.      0.4824905E-04
  3320.206       7.006060       3.979141       4125551.      0.4814539E-04
  3321.011       7.009123       3.980024       4125425.      0.4804261E-04
  3321.815       7.012146       3.980906       4125258.      0.4794031E-04
  3322.617       7.015193       3.981786       4125117.      0.4783873E-04
  3323.419       7.018190       3.982664       4125018.      0.4773740E-04
  3324.219       7.021225       3.983542       4124919.      0.4763724E-04
  3325.018       7.024226       3.984417       4124781.      0.4753734E-04
  3325.815       7.027220       3.985291       4124741.      0.4743793E-04
  3326.612       7.030235       3.986164       4124556.      0.4733917E-04
  3327.407       7.033206       3.987036       4124534.      0.4724113E-04
  3328.249       7.037276       3.988229       4124509.      0.4713401E-04
  3329.041       7.040236       3.989097       4124433.      0.4703696E-04
  3329.832       7.043209       3.989964       4124336.      0.4694071E-04
  3330.623       7.046173       3.990829       4124241.      0.4684502E-04
  3331.412       7.049116       3.991693       4124194.      0.4674975E-04
  3332.199       7.052069       3.992556       4124121.      0.4665522E-04
  3332.986       7.055000       3.993418       4123996.      0.4656088E-04
  3333.772       7.057914       3.994277       4124035.      0.4646725E-04
  3334.556       7.060842       3.995136       4123972.      0.4637433E-04
  3335.339       7.063755       3.995993       4123976.      0.4628165E-04
  3336.121       7.066683       3.996849       4123830.      0.4618903E-04
  3336.902       7.069590       3.997704       4123803.      0.4609757E-04
  3337.682       7.072493       3.998557       4123788.      0.4600655E-04
  3338.461       7.075380       3.999409       4123753.      0.4591596E-04
  3339.239       7.078260       4.000259       4123752.      0.4582597E-04
  3340.015       7.081166       4.001109       4123692.      0.4573601E-04
  3340.791       7.084048       4.001957       4123657.      0.4564694E-04
  3341.565       7.086893       4.002803       4123677.      0.4555791E-04
  3342.375       7.090293       4.003821       4123712.      0.4546562E-04
  3343.147       7.093151       4.004665       4123649.      0.4537726E-04
  3343.918       7.096002       4.005507       4123664.      0.4528993E-04
  3344.688       7.098842       4.006349       4123676.      0.4520313E-04
  3345.457       7.101707       4.007189       4123617.      0.4511675E-04
  3346.225       7.104534       4.008027       4123623.      0.4503061E-04
  3346.992       7.107367       4.008865       4123645.      0.4494523E-04
  3347.757       7.110174       4.009701       4123700.      0.4486022E-04
  3348.522       7.112991       4.010536       4123712.      0.4477500E-04
  3349.286       7.115829       4.011370       4123650.      0.4469130E-04
  3350.049       7.118628       4.012202       4123664.      0.4460711E-04
  3350.810       7.121417       4.013033       4123773.      0.4452380E-04
  3351.571       7.124238       4.013863       4123726.      0.4444024E-04
  3352.330       7.127016       4.014692       4123736.      0.4435781E-04
  3353.089       7.129809       4.015519       4123799.      0.4427535E-04
  3353.847       7.132589       4.016345       4123818.      0.4419363E-04
  3354.603       7.135363       4.017170       4123883.      0.4411252E-04
  3355.359       7.138132       4.017994       4123920.      0.4403102E-04
  3356.145       7.140997       4.018874       4123996.      0.4394838E-04
  3356.898       7.143750       4.019696       4124047.      0.4386817E-04
  3357.651       7.146532       4.020516       4124036.      0.4378838E-04
  3358.403       7.149284       4.021334       4124073.      0.4370883E-04
  3359.153       7.152030       4.022152       4124132.      0.4362965E-04
  3359.903       7.154758       4.022969       4124230.      0.4355067E-04
  3360.652       7.157496       4.023784       4124254.      0.4347251E-04
  3361.400       7.160224       4.024598       4124339.      0.4339438E-04
  3362.147       7.162954       4.025411       4124406.      0.4331658E-04
  3362.893       7.165671       4.026223       4124475.      0.4323911E-04
  3363.638       7.168391       4.027033       4124517.      0.4316213E-04
  3364.382       7.171092       4.027843       4124619.      0.4308543E-04
  3365.125       7.173794       4.028651       4124716.      0.4300914E-04
  3365.867       7.176493       4.029459       4124789.      0.4293338E-04
  3366.608       7.179196       4.030265       4124863.      0.4285755E-04
  3367.349       7.181905       4.031070       4124911.      0.4278250E-04
  3368.088       7.184590       4.031873       4124981.      0.4270762E-04
  3368.852       7.186984       4.032601       4125144.      0.4263142E-04
  3369.589       7.189694       4.033403       4125129.      0.4255700E-04
  3370.326       7.192361       4.034203       4125231.      0.4248286E-04
  3371.062       7.195016       4.035002       4125357.      0.4240918E-04
  3371.797       7.197694       4.035800       4125424.      0.4233587E-04
  3372.531       7.200365       4.036597       4125507.      0.4226288E-04
  3373.264       7.203013       4.037393       4125624.      0.4219025E-04
  3373.996       7.205645       4.038188       4125789.      0.4211782E-04
  3374.728       7.208317       4.038982       4125813.      0.4204599E-04
  3375.458       7.210946       4.039774       4125958.      0.4197392E-04
  3376.188       7.213601       4.040566       4126014.      0.4190263E-04
  3376.917       7.216230       4.041356       4126191.      0.4183147E-04
  3377.645       7.218872       4.042145       4126244.      0.4176062E-04
  3378.372       7.221471       4.042934       4126448.      0.4168992E-04
  3379.098       7.224115       4.043721       4126519.      0.4161972E-04
  3157.512       5.633693       2.706338       4058445.      0.6336065E-04
  3158.595       6.352429       3.708344       4056938.      0.6307596E-04
  3159.690       6.357185       3.709468       4055400.      0.6279001E-04
  3160.781       6.361844       3.710588       4054060.      0.6250767E-04
  3161.868       6.366547       3.711705       4052592.      0.6223016E-04
  3162.951       6.371171       3.712818       4051229.      0.6195630E-04
  3164.031       6.375789       3.713928       4049907.      0.6168626E-04
  3165.108       6.380385       3.715035       4048563.      0.6141988E-04
  3166.180       6.384956       3.716139       4047288.      0.6115790E-04
  3167.250       6.389502       3.717239       4046060.      0.6089971E-04
  3168.316       6.393990       3.718336       4044915.      0.6064468E-04
  3169.683       6.398107       3.720151       4044527.      0.6045344E-04
  3170.743       6.402573       3.721242       4043374.      0.6020468E-04
  3171.800       6.407022       3.722331       4042249.      0.5995890E-04
  3172.853       6.411494       3.723416       4041091.      0.5971669E-04
  3173.903       6.415882       3.724498       4040044.      0.5947768E-04
  3174.950       6.420263       3.725578       4039002.      0.5924143E-04
  3175.994       6.424632       3.726654       4037987.      0.5900847E-04
  3177.035       6.428975       3.727727       4036995.      0.5877845E-04
  3178.251       6.433019       3.729219       4036626.      0.5859431E-04
  3179.287       6.437362       3.730287       4035601.      0.5836955E-04
